seed,gen,best_fit,stag,H_mean,H_sens,H_pos_0,H_pos_1,H_pos_2,H_pos_3,H_pos_4,H_pos_5,H_pos_6,H_pos_7,H_pos_8,H_pos_9,H_pos_10,H_pos_11,H_pos_12,H_pos_13,H_pos_14,H_pos_15,H_pos_16,H_pos_17,H_pos_18,H_pos_19,H_pos_20,H_pos_21,H_pos_22,H_pos_23,H_pos_24,H_pos_25,H_pos_26,H_pos_27,H_pos_28,H_pos_29,H_pos_30
1000,10,4.961023966945087,5,1.302510370557611,1.1748468777981425,1.6226439884483088,1.0000687972654125,1.4848906522390897,1.4864132631617935,1.5184585591585753,1.2461772493539658,1.5517671301955545,1.1206594110034431,1.0397760923282038,0.8908913577034255,1.7605965950348703,1.1045347756869277,1.4696842014589264,0.8752275822005117,1.5167926892216288,1.4281751690694626,1.0490482692769563,1.7429486593451855,1.1948701396754096,1.097974260100832,1.6672064208720467,1.493338208733944,1.0799459783133842,1.3452316508308602,1.1316031909058264,1.3881765179174888,1.2160117196042781,0.9559585998395351,1.0847309255289397,1.6360849749156645,1.1779344578955022
1000,11,5.1607966696895184,0,1.2353132398230309,1.1639316933326034,1.5466523776164216,0.9071301068656299,1.345450491037154,1.265601445040596,1.5250230880770874,1.178092543477039,1.52065908240562,1.186016928282564,0.7854768751202317,1.0066841216870108,1.725720418598486,1.2485672312248377,1.4818370483637038,0.7125940536260564,1.5229770518767396,1.5023489657118465,1.0393647658724843,1.6210966299687148,0.9765760527456185,1.2133495090329696,1.6413857972255346,1.467228308331128,0.9711614942959892,0.9473488412387014,1.1240198236333825,1.1885676668343563,1.2159788044571906,0.8917981372826789,0.9757107843825942,1.5523957497416752,1.007896240459915
1000,12,5.1607966696895184,1,1.197432047755677,1.1107980043544727,1.5797722234522926,1.0013251992876266,1.2295719033139194,1.0861946440818646,1.3963015128916334,1.0937567690845795,1.5032293296054169,1.0191930116722046,0.6036860303216144,0.9749290836161698,1.684723161440153,1.211374889797017,1.4738593812377885,0.7999593029754137,1.6635815721515286,1.4113498827613087,0.7375081632249736,1.683368593284588,0.9250694668378538,1.329199069469637,1.4963874788985048,1.5231469639992967,1.1054770703794226,0.9489142716316665,0.9787334058008318,1.1018609095817267,1.362968818499175,0.8998347837450342,0.9889298293544047,1.3183220661940114,0.9878646918343266
1000,13,5.27128866170507,0,1.1562663224292655,1.039683003065532,1.3812830302482328,1.1177385847880537,1.2033213543116983,1.103021379627421,1.3474804300301428,1.106615405816401,1.4950517852284686,0.868393213364999,0.4324372580323005,0.7984696150731536,1.5637098217225873,1.1352349339380516,1.4116824038032278,1.0299923508302293,1.5180634673558127,1.4281881663692995,1.0507026769698915,1.624195152961598,0.7741494219457252,1.2278603270865962,1.3841123611043316,1.3190878882409016,1.207054593598038,0.8603020684915701,1.0892958855648718,1.0165681274798741,0.9863439126376863,1.005300009497632,1.0779255322371033,1.325241320193292,0.9554335167580359
1000,14,5.33667816589119,0,1.0859802143631054,0.9660488197863845,1.358968192631957,1.1156686443963149,1.1441467559589358,0.9940520817095115,1.4130729011937024,1.1164460021010831,1.3666614496374212,0.795661475551253,0.6590906779950443,0.6835637079716836,1.4647046094626268,0.964102048672578,1.3533219832099688,1.090793449711787,1.400782911524438,1.372757950636621,0.9779849410439481,1.5440257827446067,0.6558948499203736,0.9960107584433822,1.1831750360897964,1.360247901594433,1.1781536594346498,0.6835637079716836,0.9490719143615605,1.122033353232472,0.8073386344908307,0.9815694918461977,1.168580447971585,1.3978322593138026,0.3661090644320273
1000,15,5.33667816589119,1,1.04389565038251,0.9138488126775605,1.3979894641187864,1.1515538222465507,1.0597142814353178,0.8781308814243087,1.4222720926734722,0.7762573114327256,1.2908387126184862,0.913941208166424,0.6327150711697842,0.6390183121253291,1.3538128675693328,1.2665877664448963,1.3171059212769023,1.0658541057574777,1.3519402420295867,1.3701834136114839,0.8451132568429528,1.3637430264217076,0.45711041344752884,1.174024806368139,1.255882163041329,1.5197995889378018,1.046900334018852,0.5004024235381879,0.8949349510023246,0.9064698058759406,0.8320151235198014,0.9334604555011086,1.021086587308539,1.3557976875007125,0.3661090644320273
1000,16,5.33667816589119,2,0.9682354404275932,0.8455119087995467,1.404823248175191,1.104605217758619,1.0715223427967395,0.9058719758265013,1.5306526547026063,0.4571104134475288,0.9968198202706295,0.9022001873362617,0.4955539786605911,0.6289797418159794,0.9424023386980394,1.3799742229647134,1.0683689082217782,0.9512360663722682,1.2911995858619165,1.3363558541551843,1.031014514033253,0.9670140053241536,0.46026880768772516,1.0912378501929092,1.120644823908915,1.4604080009412497,0.8730689386754309,0.6985279397100133,0.7163675179111935,0.9047429651937416,0.7596197156390223,0.938917216536078,0.9178637430152051,1.2483575947869743,0.35956846263497044
1000,17,5.402907461141874,0,0.9195242811213938,0.8434471257925066,1.2307905447773533,1.1222092461933717,1.053411903860043,0.7804399595167559,1.5706225754272456,0.5259638617687034,1.096995275674385,0.8519312325160711,0.5228054675285071,0.6574730049578794,1.1254670740459838,1.4822006105899508,0.9545487763374718,0.6977823133058938,1.1677641615684111,1.0331047943222755,1.170734836706207,0.9189140756311374,0.18378523662571225,0.7631428515356629,1.037946108807942,1.3628066249159734,0.6767088757758206,0.7223972210210687,0.7382484625877289,0.7631428515356629,0.5930851353034738,0.7021512908002067,1.093787614609986,1.31986353009892,0.5850271964174008
1000,18,5.606304390133929,0,0.8913165627851244,0.8252633707196746,1.1225058061352073,0.8953295705584936,0.8804701992292823,0.8870192212481238,1.641391966877083,0.36639252509884346,0.8388154576970098,0.7458141720216642,0.25050128188786847,0.6757380735572712,1.1793585193517337,1.432717407480423,1.0960673284468552,0.6676879654027906,1.5109378789773995,1.146335228618698,1.0951599683896052,0.7603132841970273,0.11690684913753106,0.9191359810799036,1.0742665313664308,1.1194186086109352,0.6973784976204415,0.6851750875390513,0.7420757612162081,0.879527857998924,0.6115486249338853,0.5701722515922087,1.064060048289028,1.2729036121296986,0.6856878796492323
1000,19,5.606304390133929,1,0.8397449115332295,0.7646466447258908,0.9622184232011444,0.9125953792828467,1.0564536048998443,0.8969525181979263,1.6228991924615168,0.18378523662571225,0.7163675179111935,0.7705431269870919,0.29318356740853646,0.6289797418159794,0.9891554414769608,1.3557005699473288,0.861882258974707,0.47105688540466695,1.3960821386960478,1.2926588984633303,0.9627890480120567,0.80877141588997,0.3343815282335906,0.8213326102450516,0.8832063839872077,0.9775715929886517,0.6259097014049158,0.3141230258900314,0.850208693504961,0.9438990853555695,0.6584093940432726,0.6381158973986444,0.9443566887407524,1.3536657493038482,0.5048369407767631
