seed,gen,best_ppf,sigma,h_sens_pop,div,stag,n_al
7,1,1.777136206626892,0.07152148336172104,1.7442575164428895,1.0,1,24
7,2,1.777136206626892,0.07152148336172104,1.7187458598812662,1.0,2,47
7,3,1.777136206626892,0.07152148336172104,1.744870728687029,1.0,3,50
7,4,1.777136206626892,0.07152148336172104,1.7443205718355432,1.0,4,50
7,5,1.777136206626892,0.07152148336172104,1.7234673643770986,1.0,5,50
7,6,1.777136206626892,0.07152148336172104,1.7281777244015715,1.0,6,50
7,7,1.777136206626892,0.07152148336172104,1.7336537878574605,1.0,7,50
7,8,1.777136206626892,0.07152148336172104,1.735135054017438,1.0,8,50
7,9,1.777136206626892,0.07152148336172104,1.7198040480730576,1.0,9,50
7,10,1.777136206626892,0.07152148336172104,1.7485989720895452,1.0,10,50
7,11,1.777136206626892,0.07152148336172104,1.7224904486264447,1.0,11,50
7,12,1.777136206626892,0.07152148336172104,1.7190717860046485,1.0,12,50
7,13,1.777136206626892,0.07152148336172104,1.726390622962208,1.0,13,50
7,14,1.777136206626892,0.07152148336172104,1.733531487705831,1.0,14,50
7,15,1.777136206626892,0.07152148336172104,1.748515049311616,1.0,15,50
7,16,1.777136206626892,0.07152148336172104,1.7399726605848977,1.0,16,50
7,17,1.777136206626892,0.07152148336172104,1.7504802549434564,1.0,17,50
7,18,1.777136206626892,0.07152148336172104,1.7340580372484309,1.0,18,50
7,19,1.777136206626892,0.07152148336172104,1.7302174314438967,1.0,19,50
7,20,1.777136206626892,0.07152148336172104,1.7461972220375872,1.0,0,50
7,21,1.777136206626892,0.07152148336172104,1.7372480550327154,1.0,1,50
7,22,1.777136206626892,0.07152148336172104,1.7335087420096333,1.0,2,50
7,23,1.777136206626892,0.07152148336172104,1.7297481566222495,1.0,3,50
7,24,1.777136206626892,0.07152148336172104,1.7265161639126292,1.0,4,50
7,25,1.777136206626892,0.07152148336172104,1.7455815432421893,1.0,5,50
7,26,1.777136206626892,0.07152148336172104,1.7565925608486714,1.0,6,50
7,27,1.777136206626892,0.07152148336172104,1.7274561635574681,1.0,7,50
7,28,1.777136206626892,0.07152148336172104,1.6973409878614842,1.0,8,50
7,29,1.777136206626892,0.07152148336172104,1.7057961716263839,1.0,9,50
7,30,1.777136206626892,0.07152148336172104,1.6978265784097635,1.0,10,50
7,31,1.777136206626892,0.07152148336172104,1.6847264945123988,1.0,11,50
7,32,1.777136206626892,0.07152148336172104,1.710362844445873,1.0,12,50
7,33,1.777136206626892,0.07152148336172104,1.700463035249264,1.0,13,50
7,34,1.777136206626892,0.07152148336172104,1.7179259800972468,1.0,14,50
7,35,1.777136206626892,0.07152148336172104,1.7261627814912024,1.0,15,50
7,36,1.777136206626892,0.07152148336172104,1.7042544214191684,1.0,16,50
7,37,1.777136206626892,0.07152148336172104,1.7052869756518982,1.0,17,50
7,38,1.777136206626892,0.07152148336172104,1.719856537452233,1.0,18,50
7,39,1.777136206626892,0.07152148336172104,1.706096039392776,1.0,19,50
7,40,1.777136206626892,0.07152148336172104,1.7146391346121652,1.0,0,50
7,41,1.777136206626892,0.07152148336172104,1.7275841777765673,1.0,1,50
7,42,1.777136206626892,0.07152148336172104,1.7062755041016535,1.0,2,50
7,43,1.777136206626892,0.07152148336172104,1.7057191866174155,1.0,3,50
7,44,1.777136206626892,0.07152148336172104,1.6940815761312884,1.0,4,50
7,45,1.777136206626892,0.07152148336172104,1.719344135702595,1.0,5,50
7,46,1.777136206626892,0.07152148336172104,1.720878059813573,1.0,6,50
7,47,1.777136206626892,0.07152148336172104,1.7155878111089284,1.0,7,50
7,48,1.777136206626892,0.07152148336172104,1.718995142779464,1.0,8,50
7,49,1.777136206626892,0.07152148336172104,1.7312943905586335,1.0,9,50
7,50,1.777136206626892,0.07152148336172104,1.7077100777886023,1.0,10,50
7,51,1.777136206626892,0.07152148336172104,1.710080833553654,1.0,11,50
7,52,1.777136206626892,0.07152148336172104,1.7132980698908615,1.0,12,50
7,53,1.777136206626892,0.07152148336172104,1.738161860779828,1.0,13,50
7,54,1.777136206626892,0.07152148336172104,1.7246197426124867,1.0,14,50
7,55,1.777136206626892,0.07152148336172104,1.701596681217911,1.0,15,50
7,56,1.777136206626892,0.07152148336172104,1.7131024853282282,1.0,16,50
7,57,1.777136206626892,0.07152148336172104,1.7259546025437007,1.0,17,50
7,58,1.777136206626892,0.07152148336172104,1.7161825726736224,1.0,18,50
7,59,1.777136206626892,0.07152148336172104,1.7110796174725391,1.0,19,50
7,60,1.777136206626892,0.07152148336172104,1.705498359070144,1.0,0,50
7,61,1.777136206626892,0.07152148336172104,1.7414198907993088,1.0,1,50
7,62,1.777136206626892,0.07152148336172104,1.73711447963947,1.0,2,50
7,63,1.777136206626892,0.07152148336172104,1.7399457129846887,1.0,3,50
7,64,1.777136206626892,0.07152148336172104,1.737420460266834,1.0,4,50
7,65,1.777136206626892,0.07152148336172104,1.7227623196148276,1.0,5,50
7,66,1.777136206626892,0.07152148336172104,1.7249765633974394,1.0,6,50
7,67,1.777136206626892,0.07152148336172104,1.7287292144230537,1.0,7,50
7,68,1.777136206626892,0.07152148336172104,1.710102536047146,1.0,8,50
7,69,1.777136206626892,0.07152148336172104,1.7173515773569044,1.0,9,50
7,70,1.777136206626892,0.07152148336172104,1.691230551991079,1.0,10,50
7,71,1.777136206626892,0.07152148336172104,1.6988545500230796,1.0,11,50
7,72,1.777136206626892,0.07152148336172104,1.725063828676549,1.0,12,50
7,73,1.777136206626892,0.07152148336172104,1.70719472495996,1.0,13,50
7,74,1.777136206626892,0.07152148336172104,1.6964371861697485,1.0,14,50
7,75,1.777136206626892,0.07152148336172104,1.6961544500916599,1.0,15,50
7,76,1.777136206626892,0.07152148336172104,1.6953925854352507,1.0,16,50
7,77,1.777136206626892,0.07152148336172104,1.6596274933172146,1.0,17,50
7,78,1.777136206626892,0.07152148336172104,1.6816982462612518,1.0,18,50
7,79,1.777136206626892,0.07152148336172104,1.6861937060557797,1.0,19,50
7,80,1.777136206626892,0.07152148336172104,1.7286799952578455,1.0,0,50
7,81,1.777136206626892,0.07152148336172104,1.7219146515567547,1.0,1,50
7,82,1.777136206626892,0.07152148336172104,1.724555377164483,1.0,2,50
7,83,1.777136206626892,0.07152148336172104,1.7142255203333419,1.0,3,50
7,84,1.777136206626892,0.07152148336172104,1.6961916627396925,1.0,4,50
7,85,1.777136206626892,0.07152148336172104,1.6910450280461946,1.0,5,50
7,86,1.777136206626892,0.07152148336172104,1.6778255547407703,1.0,6,50
7,87,1.777136206626892,0.07152148336172104,1.6919781730284038,1.0,7,50
7,88,1.777136206626892,0.07152148336172104,1.6989987605833332,1.0,8,50
7,89,1.777136206626892,0.07152148336172104,1.6853740982772012,1.0,9,50
7,90,1.777136206626892,0.07152148336172104,1.6992904693744515,1.0,10,50
7,91,1.777136206626892,0.07152148336172104,1.737553291113129,1.0,11,50
7,92,1.777136206626892,0.07152148336172104,1.7169062213486186,1.0,12,50
7,93,1.777136206626892,0.07152148336172104,1.7163817566651927,1.0,13,50
7,94,1.777136206626892,0.07152148336172104,1.701554890705367,1.0,14,50
7,95,1.777136206626892,0.07152148336172104,1.6801847129690024,1.0,15,50
7,96,1.777136206626892,0.07152148336172104,1.6758484943427676,1.0,16,50
7,97,1.777136206626892,0.07152148336172104,1.6741706067321886,1.0,17,50
7,98,1.777136206626892,0.07152148336172104,1.6720841580339574,1.0,18,50
7,99,1.777136206626892,0.07152148336172104,1.6478572194821848,1.0,19,50
7,100,1.777136206626892,0.07152148336172104,1.6696387095735319,1.0,0,50
7,101,1.777136206626892,0.07152148336172104,1.6659956138355139,1.0,1,50
7,102,1.777136206626892,0.07152148336172104,1.6570152553702833,1.0,2,50
7,103,1.777136206626892,0.07152148336172104,1.6331516115530855,1.0,3,50
7,104,1.777136206626892,0.07152148336172104,1.646838840582042,1.0,4,50
7,105,1.777136206626892,0.07152148336172104,1.6724730114039787,1.0,5,50
7,106,1.777136206626892,0.07152148336172104,1.664189585995223,1.0,6,50
7,107,1.777136206626892,0.07152148336172104,1.6874169493553997,1.0,7,50
7,108,1.777136206626892,0.07152148336172104,1.668807082241562,1.0,8,50
7,109,1.777136206626892,0.07152148336172104,1.652472947919016,1.0,9,50
7,110,1.777136206626892,0.07152148336172104,1.6842788366834682,1.0,10,50
7,111,1.777136206626892,0.07152148336172104,1.6957494651695078,1.0,11,50
7,112,1.777136206626892,0.07152148336172104,1.6839434128393893,1.0,12,50
7,113,1.777136206626892,0.07152148336172104,1.6996487937692728,1.0,13,50
7,114,1.777136206626892,0.07152148336172104,1.7308483776848276,1.0,14,50
7,115,1.777136206626892,0.07152148336172104,1.7308433563847145,1.0,15,50
7,116,1.777136206626892,0.07152148336172104,1.7102475577505867,1.0,16,50
7,117,1.777136206626892,0.07152148336172104,1.6885524913770076,1.0,17,50
7,118,1.777136206626892,0.07152148336172104,1.6939965786154456,1.0,18,50
7,119,1.777136206626892,0.07152148336172104,1.679162222913171,1.0,19,50
7,120,1.777136206626892,0.07152148336172104,1.7232671226932395,1.0,0,50
7,121,1.777136206626892,0.07152148336172104,1.7121596883909762,1.0,1,50
7,122,1.777136206626892,0.07152148336172104,1.6957558396603993,1.0,2,50
7,123,1.777136206626892,0.07152148336172104,1.7217713643433634,1.0,3,50
7,124,1.777136206626892,0.07152148336172104,1.7336897109309715,1.0,4,50
7,125,1.777136206626892,0.07152148336172104,1.7265571675506637,1.0,5,50
7,126,1.777136206626892,0.07152148336172104,1.7507966219487587,1.0,6,50
7,127,1.777136206626892,0.07152148336172104,1.7394561780827573,1.0,7,50
7,128,1.777136206626892,0.07152148336172104,1.712879117290627,1.0,8,50
7,129,1.777136206626892,0.07152148336172104,1.7022644943674206,1.0,9,50
7,130,1.777136206626892,0.07152148336172104,1.6750701845046025,1.0,10,50
7,131,1.777136206626892,0.07152148336172104,1.68227807261145,1.0,11,50
7,132,1.777136206626892,0.07152148336172104,1.6550614727819655,1.0,12,50
7,133,1.777136206626892,0.07152148336172104,1.6709682944099875,1.0,13,50
7,134,1.777136206626892,0.07152148336172104,1.6854311865970397,1.0,14,50
7,135,1.777136206626892,0.07152148336172104,1.6915289991958338,1.0,15,50
7,136,1.777136206626892,0.07152148336172104,1.7003647579752383,1.0,16,50
7,137,1.777136206626892,0.07152148336172104,1.7138994574621749,1.0,17,50
7,138,1.777136206626892,0.07152148336172104,1.692578156764719,1.0,18,50
7,139,1.777136206626892,0.07152148336172104,1.6726738446301541,1.0,19,50
7,140,1.777136206626892,0.07152148336172104,1.7020351054175418,1.0,0,50
7,141,1.777136206626892,0.07152148336172104,1.6824172752090096,1.0,1,50
7,142,1.777136206626892,0.07152148336172104,1.6814629486326929,1.0,2,50
7,143,1.777136206626892,0.07152148336172104,1.6621508609336346,1.0,3,50
7,144,1.777136206626892,0.07152148336172104,1.6503313473532506,1.0,4,50
7,145,1.777136206626892,0.07152148336172104,1.6476135730978745,1.0,5,50
7,146,1.777136206626892,0.07152148336172104,1.6340993627033313,1.0,6,50
7,147,1.777136206626892,0.07152148336172104,1.643214689073885,1.0,7,50
7,148,1.777136206626892,0.07152148336172104,1.661256299598587,1.0,8,50
7,149,1.777136206626892,0.07152148336172104,1.6683992780312855,1.0,9,50
7,150,1.777136206626892,0.07152148336172104,1.6851163993369325,1.0,10,50
7,151,1.777136206626892,0.07152148336172104,1.7014165069610419,1.0,11,50
7,152,1.777136206626892,0.07152148336172104,1.7123853401879894,1.0,12,50
7,153,1.777136206626892,0.07152148336172104,1.7148512856305362,1.0,13,50
7,154,1.777136206626892,0.07152148336172104,1.7080613517069019,1.0,14,50
7,155,1.777136206626892,0.07152148336172104,1.6779121039948601,1.0,15,50
7,156,1.777136206626892,0.07152148336172104,1.6790638830048048,1.0,16,50
7,157,1.777136206626892,0.07152148336172104,1.6575769575253056,1.0,17,50
7,158,1.777136206626892,0.07152148336172104,1.678864720289141,1.0,18,50
7,159,1.777136206626892,0.07152148336172104,1.6604875220877011,1.0,19,50
7,160,1.777136206626892,0.07152148336172104,1.666461581293116,1.0,0,50
7,161,1.777136206626892,0.07152148336172104,1.6652110949918348,1.0,1,50
7,162,1.777136206626892,0.07152148336172104,1.6633125089618088,1.0,2,50
7,163,1.777136206626892,0.07152148336172104,1.639975553444412,1.0,3,50
7,164,1.777136206626892,0.07152148336172104,1.653967955038029,1.0,4,50
7,165,1.777136206626892,0.07152148336172104,1.6233183234724304,1.0,5,50
7,166,1.777136206626892,0.07152148336172104,1.626359443339478,1.0,6,50
7,167,1.777136206626892,0.07152148336172104,1.6224420733481313,1.0,7,50
7,168,1.777136206626892,0.07152148336172104,1.6106100119851896,1.0,8,50
7,169,1.777136206626892,0.07152148336172104,1.6126422058419057,1.0,9,50
7,170,1.777136206626892,0.07152148336172104,1.5904789408155577,1.0,10,50
7,171,1.777136206626892,0.07152148336172104,1.6164447160959912,1.0,11,50
7,172,1.777136206626892,0.07152148336172104,1.6364383398590368,1.0,12,50
7,173,1.777136206626892,0.07152148336172104,1.642747483380222,1.0,13,50
7,174,1.777136206626892,0.07152148336172104,1.6335936865410796,1.0,14,50
7,175,1.777136206626892,0.07152148336172104,1.645319034141916,1.0,15,50
7,176,1.777136206626892,0.07152148336172104,1.6579320564386792,1.0,16,50
7,177,1.777136206626892,0.07152148336172104,1.6578904619778252,1.0,17,50
7,178,1.777136206626892,0.07152148336172104,1.6259428409395693,1.0,18,50
7,179,1.777136206626892,0.07152148336172104,1.6354272225662045,1.0,19,50
7,180,1.777136206626892,0.07152148336172104,1.6442849484852877,1.0,0,50
7,181,1.777136206626892,0.07152148336172104,1.6514722701146187,1.0,1,50
7,182,1.777136206626892,0.07152148336172104,1.6402868273802376,1.0,2,50
7,183,1.777136206626892,0.07152148336172104,1.6236979820856412,1.0,3,50
7,184,1.777136206626892,0.07152148336172104,1.622558798569338,1.0,4,50
7,185,1.777136206626892,0.07152148336172104,1.6064740123118924,1.0,5,50
7,186,1.777136206626892,0.07152148336172104,1.6242465352545512,1.0,6,50
7,187,1.777136206626892,0.07152148336172104,1.61721335664764,1.0,7,50
7,188,1.777136206626892,0.07152148336172104,1.612324426203041,1.0,8,50
7,189,1.777136206626892,0.07152148336172104,1.6467337315380175,1.0,9,50
7,190,1.777136206626892,0.07152148336172104,1.6289296485519493,1.0,10,50
7,191,1.777136206626892,0.07152148336172104,1.6303957294058258,1.0,11,50
7,192,1.777136206626892,0.07152148336172104,1.654536608639951,1.0,12,50
7,193,1.777136206626892,0.07152148336172104,1.6326025715802464,1.0,13,50
7,194,1.777136206626892,0.07152148336172104,1.6342718741570927,1.0,14,50
7,195,1.777136206626892,0.07152148336172104,1.6157396477352333,1.0,15,50
7,196,1.777136206626892,0.07152148336172104,1.5960505785729393,1.0,16,50
7,197,1.777136206626892,0.07152148336172104,1.6195465702264962,1.0,17,50
7,198,1.777136206626892,0.07152148336172104,1.6232023850667652,1.0,18,50
7,199,1.777136206626892,0.07152148336172104,1.6229678516257042,1.0,19,50
7,200,1.777136206626892,0.07152148336172104,1.6645068555506863,1.0,0,50
7,201,1.777136206626892,0.07152148336172104,1.620498176361885,1.0,1,50
7,202,1.777136206626892,0.07152148336172104,1.6576968580210818,1.0,2,50
7,203,1.777136206626892,0.07152148336172104,1.6363027581499479,1.0,3,50
7,204,1.777136206626892,0.07152148336172104,1.6146089804671342,1.0,4,50
7,205,1.777136206626892,0.07152148336172104,1.6239115172978917,1.0,5,50
7,206,1.777136206626892,0.07152148336172104,1.5994099419411423,1.0,6,50
7,207,1.777136206626892,0.07152148336172104,1.6171724790178337,1.0,7,50
7,208,1.777136206626892,0.07152148336172104,1.5933813184253363,1.0,8,50
7,209,1.777136206626892,0.07152148336172104,1.5954067706423343,1.0,9,50
7,210,1.777136206626892,0.07152148336172104,1.5866933429808028,1.0,10,50
7,211,1.777136206626892,0.07152148336172104,1.5964382812515765,1.0,11,50
7,212,1.777136206626892,0.07152148336172104,1.5836249152821453,1.0,12,50
7,213,1.777136206626892,0.07152148336172104,1.5888068462595903,1.0,13,50
7,214,1.777136206626892,0.07152148336172104,1.576893074065825,1.0,14,50
7,215,1.777136206626892,0.07152148336172104,1.5760359812245919,1.0,15,50
7,216,1.777136206626892,0.07152148336172104,1.5930850140445365,1.0,16,50
7,217,1.777136206626892,0.07152148336172104,1.6041688347334406,1.0,17,50
7,218,1.777136206626892,0.07152148336172104,1.5939401182541448,1.0,18,50
7,219,1.777136206626892,0.07152148336172104,1.5838110019739327,1.0,19,50
7,220,1.777136206626892,0.07152148336172104,1.595186340783873,1.0,0,50
7,221,1.777136206626892,0.07152148336172104,1.6000499839261995,1.0,1,50
7,222,1.777136206626892,0.07152148336172104,1.600780783939731,1.0,2,50
7,223,1.777136206626892,0.07152148336172104,1.5780737897612633,1.0,3,50
7,224,1.777136206626892,0.07152148336172104,1.5713092663063977,1.0,4,50
7,225,1.777136206626892,0.07152148336172104,1.5444383804035429,1.0,5,50
7,226,1.777136206626892,0.07152148336172104,1.530165355081013,1.0,6,50
7,227,1.777136206626892,0.07152148336172104,1.5255122222988649,1.0,7,50
7,228,1.777136206626892,0.07152148336172104,1.5282814980298551,1.0,8,50
7,229,1.777136206626892,0.07152148336172104,1.52535681685502,1.0,9,50
7,230,1.777136206626892,0.07152148336172104,1.5331919134029202,1.0,10,50
7,231,1.777136206626892,0.07152148336172104,1.553890756049878,1.0,11,50
7,232,1.777136206626892,0.07152148336172104,1.5684778704533633,1.0,12,50
7,233,1.777136206626892,0.07152148336172104,1.5796129621289101,1.0,13,50
7,234,1.777136206626892,0.07152148336172104,1.560554924738667,1.0,14,50
7,235,1.777136206626892,0.07152148336172104,1.5233613563837445,1.0,15,50
7,236,1.777136206626892,0.07152148336172104,1.5261450129952323,1.0,16,50
7,237,1.777136206626892,0.07152148336172104,1.5217714816062629,1.0,17,50
7,238,1.777136206626892,0.07152148336172104,1.519955537475192,1.0,18,50
7,239,1.777136206626892,0.07152148336172104,1.5159292867660925,1.0,19,50
7,240,1.777136206626892,0.07152148336172104,1.5355010153398192,1.0,0,50
7,241,1.777136206626892,0.07152148336172104,1.5568139545832433,1.0,1,50
7,242,1.777136206626892,0.07152148336172104,1.5447192306826,1.0,2,50
7,243,1.777136206626892,0.07152148336172104,1.5209032786228145,1.0,3,50
7,244,1.777136206626892,0.07152148336172104,1.5207642127867427,1.0,4,50
7,245,1.777136206626892,0.07152148336172104,1.5261833209252318,1.0,5,50
7,246,1.777136206626892,0.07152148336172104,1.5201991021589516,1.0,6,50
7,247,1.777136206626892,0.07152148336172104,1.506259832782595,1.0,7,50
7,248,1.777136206626892,0.07152148336172104,1.4798327037145989,1.0,8,50
7,249,1.777136206626892,0.07152148336172104,1.4821561293520202,1.0,9,50
7,250,1.777136206626892,0.07152148336172104,1.480476418044084,1.0,10,50
88,1,1.9096932411193848,0.06560681760311127,1.7247864634711403,1.0,0,23
88,2,1.8719227313995361,0.07037526369094849,1.7248557305898056,1.0,0,47
88,3,1.8418033123016357,0.06888864189386368,1.698766893997639,1.0,0,50
88,4,1.8418033123016357,0.06888864189386368,1.7012297863674462,1.0,1,50
88,5,1.8418033123016357,0.06888864189386368,1.702587593153557,1.0,2,50
88,6,1.8177883625030518,0.04835813120007515,1.6744760995199652,1.0,0,50
88,7,1.8177883625030518,0.04835813120007515,1.6731096111727013,1.0,1,50
88,8,1.8177883625030518,0.04835813120007515,1.679446838827737,1.0,2,50
88,9,1.8177883625030518,0.04835813120007515,1.704770300813525,1.0,3,50
88,10,1.8177883625030518,0.04835813120007515,1.703406285434077,1.0,4,50
88,11,1.8177883625030518,0.04835813120007515,1.6943374123139832,1.0,5,50
88,12,1.8177883625030518,0.04835813120007515,1.6939155633846974,1.0,6,50
88,13,1.8177883625030518,0.04835813120007515,1.6892612962786895,1.0,7,50
88,14,1.8177883625030518,0.04835813120007515,1.6891659722353436,1.0,8,50
88,15,1.8177883625030518,0.04835813120007515,1.7087818735212505,1.0,9,50
88,16,1.8177883625030518,0.04835813120007515,1.700493113993475,1.0,10,50
88,17,1.8177883625030518,0.04835813120007515,1.705868988070101,1.0,11,50
88,18,1.8177883625030518,0.04835813120007515,1.6830876521597709,1.0,12,50
88,19,1.8177883625030518,0.04835813120007515,1.7020848739883991,1.0,13,50
88,20,1.8177883625030518,0.04835813120007515,1.6982202368080366,1.0,14,50
88,21,1.8177883625030518,0.04835813120007515,1.6989786338680568,1.0,15,50
88,22,1.8177883625030518,0.04835813120007515,1.697733136075005,1.0,16,50
88,23,1.8177883625030518,0.04835813120007515,1.6998355804709258,1.0,17,50
88,24,1.8177883625030518,0.04835813120007515,1.6937343808841254,1.0,18,50
88,25,1.8177883625030518,0.04835813120007515,1.6917110286547816,1.0,19,50
88,26,1.8177883625030518,0.04835813120007515,1.7146767403339354,1.0,0,50
88,27,1.7882553339004517,0.04742002859711647,1.6948445148673472,1.0,0,50
88,28,1.7882553339004517,0.04742002859711647,1.6735466157808507,1.0,1,50
88,29,1.7882553339004517,0.04742002859711647,1.6672936307165203,1.0,2,50
88,30,1.7882553339004517,0.04742002859711647,1.647371012690994,1.0,3,50
88,31,1.7882553339004517,0.04742002859711647,1.66598449293317,1.0,4,50
88,32,1.7882553339004517,0.04742002859711647,1.6985195937476663,1.0,5,50
88,33,1.7882553339004517,0.04742002859711647,1.6963392989919202,1.0,6,50
88,34,1.7882553339004517,0.04742002859711647,1.7226582257075147,1.0,7,50
88,35,1.7882553339004517,0.04742002859711647,1.6841036006611172,1.0,8,50
88,36,1.7882553339004517,0.04742002859711647,1.6832793764701584,1.0,9,50
88,37,1.7882553339004517,0.04742002859711647,1.6935967049654057,1.0,10,50
88,38,1.7882553339004517,0.04742002859711647,1.6991290527855547,1.0,11,50
88,39,1.7882553339004517,0.04742002859711647,1.6946457927326997,1.0,12,50
88,40,1.7882553339004517,0.04742002859711647,1.663019332887492,1.0,13,50
88,41,1.7882553339004517,0.04742002859711647,1.658441710974386,1.0,14,50
88,42,1.7882553339004517,0.04742002859711647,1.6621537240821012,1.0,15,50
88,43,1.7882553339004517,0.04742002859711647,1.6492090159796668,1.0,16,50
88,44,1.7882553339004517,0.04742002859711647,1.6703469706707303,1.0,17,50
88,45,1.7882553339004517,0.04742002859711647,1.6682838942228877,1.0,18,50
88,46,1.7882553339004517,0.04742002859711647,1.6812273457983198,1.0,19,50
88,47,1.7882553339004517,0.04742002859711647,1.687156958529307,1.0,0,50
88,48,1.7882553339004517,0.04742002859711647,1.6872585479685132,1.0,1,50
88,49,1.7882553339004517,0.04742002859711647,1.6634807879369784,1.0,2,50
88,50,1.7882553339004517,0.04742002859711647,1.6467406987256872,1.0,3,50
88,51,1.7882553339004517,0.04742002859711647,1.642964090079814,1.0,4,50
88,52,1.7882553339004517,0.04742002859711647,1.6599166987002345,1.0,5,50
88,53,1.7882553339004517,0.04742002859711647,1.630658593746528,1.0,6,50
88,54,1.7882553339004517,0.04742002859711647,1.6368207287984344,1.0,7,50
88,55,1.7882553339004517,0.04742002859711647,1.625161613863396,1.0,8,50
88,56,1.7882553339004517,0.04742002859711647,1.6338133584062524,1.0,9,50
88,57,1.7882553339004517,0.04742002859711647,1.6610296799164856,1.0,10,50
88,58,1.7882553339004517,0.04742002859711647,1.6576697986498028,1.0,11,50
88,59,1.7882553339004517,0.04742002859711647,1.669376494269123,1.0,12,50
88,60,1.7882553339004517,0.04742002859711647,1.6847333825092836,1.0,13,50
88,61,1.7882553339004517,0.04742002859711647,1.6943672012733102,1.0,14,50
88,62,1.7882553339004517,0.04742002859711647,1.6743428636586957,1.0,15,50
88,63,1.7882553339004517,0.04742002859711647,1.6918069086118317,1.0,16,50
88,64,1.7882553339004517,0.04742002859711647,1.7148275257054169,1.0,17,50
88,65,1.7882553339004517,0.04742002859711647,1.71706244976826,1.0,18,50
88,66,1.7882553339004517,0.04742002859711647,1.6888972303573253,1.0,19,50
88,67,1.7882553339004517,0.04742002859711647,1.7145077880702335,1.0,0,50
88,68,1.7882553339004517,0.04742002859711647,1.7144087612720766,1.0,1,50
88,69,1.7882553339004517,0.04742002859711647,1.7053727378049326,1.0,2,50
88,70,1.7882553339004517,0.04742002859711647,1.6983480151478387,1.0,3,50
88,71,1.7882553339004517,0.04742002859711647,1.6622324423522739,1.0,4,50
88,72,1.7882553339004517,0.04742002859711647,1.6510845635363471,1.0,5,50
88,73,1.7882553339004517,0.04742002859711647,1.6593539211255233,1.0,6,50
88,74,1.7882553339004517,0.04742002859711647,1.6674137502922974,1.0,7,50
88,75,1.7882553339004517,0.04742002859711647,1.6470263229214597,1.0,8,50
88,76,1.7882553339004517,0.04742002859711647,1.6627238944062896,1.0,9,50
88,77,1.7882553339004517,0.04742002859711647,1.6381952764768501,1.0,10,50
88,78,1.7882553339004517,0.04742002859711647,1.6432789879183325,1.0,11,50
88,79,1.7882553339004517,0.04742002859711647,1.6525499960224996,1.0,12,50
88,80,1.7882553339004517,0.04742002859711647,1.6333243708827907,1.0,13,50
88,81,1.7882553339004517,0.04742002859711647,1.6411527601853244,1.0,14,50
88,82,1.7882553339004517,0.04742002859711647,1.6520991220681043,1.0,15,50
88,83,1.7882553339004517,0.04742002859711647,1.6563531949964114,1.0,16,50
88,84,1.7882553339004517,0.04742002859711647,1.6596302309245063,1.0,17,50
88,85,1.7882553339004517,0.04742002859711647,1.6575494490154328,1.0,18,50
88,86,1.7882553339004517,0.04742002859711647,1.664186936262898,1.0,19,50
88,87,1.7882553339004517,0.04742002859711647,1.6945900236395146,1.0,0,50
88,88,1.7882553339004517,0.04742002859711647,1.6844473365257977,1.0,1,50
88,89,1.7882553339004517,0.04742002859711647,1.6950061443608089,1.0,2,50
88,90,1.7882553339004517,0.04742002859711647,1.6789954511976501,1.0,3,50
88,91,1.7882553339004517,0.04742002859711647,1.647763378798259,1.0,4,50
88,92,1.7882553339004517,0.04742002859711647,1.6458775259120495,1.0,5,50
88,93,1.7882553339004517,0.04742002859711647,1.6540374593072498,1.0,6,50
88,94,1.7882553339004517,0.04742002859711647,1.666561893090223,1.0,7,50
88,95,1.7882553339004517,0.04742002859711647,1.673335547842371,1.0,8,50
88,96,1.7882553339004517,0.04742002859711647,1.6977482847100982,1.0,9,50
88,97,1.7882553339004517,0.04742002859711647,1.640456403339254,1.0,10,50
88,98,1.7882553339004517,0.04742002859711647,1.642016130473869,1.0,11,50
88,99,1.7882553339004517,0.04742002859711647,1.6689774961795558,1.0,12,50
88,100,1.7882553339004517,0.04742002859711647,1.6564852989681966,1.0,13,50
88,101,1.7882553339004517,0.04742002859711647,1.6620079125657228,1.0,14,50
88,102,1.7882553339004517,0.04742002859711647,1.6570033591266573,1.0,15,50
88,103,1.7882553339004517,0.04742002859711647,1.6681213383244808,1.0,16,50
88,104,1.7882553339004517,0.04742002859711647,1.6640187608219115,1.0,17,50
88,105,1.7882553339004517,0.04742002859711647,1.659998829779575,1.0,18,50
88,106,1.7882553339004517,0.04742002859711647,1.6626577550690729,1.0,19,50
88,107,1.7882553339004517,0.04742002859711647,1.6604567546889029,1.0,0,50
88,108,1.7882553339004517,0.04742002859711647,1.646697653194524,1.0,1,50
88,109,1.7882553339004517,0.04742002859711647,1.6634475892349831,1.0,2,50
88,110,1.7882553339004517,0.04742002859711647,1.6900569277279551,1.0,3,50
88,111,1.7882553339004517,0.04742002859711647,1.6629584211581712,1.0,4,50
88,112,1.7882553339004517,0.04742002859711647,1.6551402665732604,1.0,5,50
88,113,1.7882553339004517,0.04742002859711647,1.652960851728848,1.0,6,50
88,114,1.7882553339004517,0.04742002859711647,1.6419079326832196,1.0,7,50
88,115,1.7882553339004517,0.04742002859711647,1.6260957466006318,1.0,8,50
88,116,1.7882553339004517,0.04742002859711647,1.6337750874791652,1.0,9,50
