arm,seed,gen,best_ppf,sigma,h_hist_pop,div,stag,n_al
A_baseline,271,127,1.791761040687561,0.06143416091799736,1.6657321637717808,1.0,7,50
A_baseline,271,128,1.791761040687561,0.06143416091799736,1.6931848354256658,1.0,8,50
A_baseline,271,129,1.791761040687561,0.06143416091799736,1.6696852939125977,1.0,9,50
A_baseline,271,130,1.791761040687561,0.06143416091799736,1.6476811283039754,1.0,10,50
A_baseline,271,131,1.791761040687561,0.06143416091799736,1.653927435329727,1.0,11,50
A_baseline,271,132,1.791761040687561,0.06143416091799736,1.6848828096438806,1.0,12,50
A_baseline,271,133,1.791761040687561,0.06143416091799736,1.679997114625648,1.0,13,50
A_baseline,271,134,1.791761040687561,0.06143416091799736,1.6717497648834874,1.0,14,50
A_baseline,271,135,1.791761040687561,0.06143416091799736,1.669788563978145,1.0,15,50
A_baseline,271,136,1.791761040687561,0.06143416091799736,1.6870906195288253,1.0,16,50
A_baseline,271,137,1.791761040687561,0.06143416091799736,1.6885786781642487,1.0,17,50
A_baseline,271,138,1.791761040687561,0.06143416091799736,1.675994994479088,1.0,18,50
A_baseline,271,139,1.791761040687561,0.06143416091799736,1.6755075033379776,1.0,19,50
A_baseline,271,140,1.791761040687561,0.06143416091799736,1.673830085889435,1.0,0,50
A_baseline,271,141,1.791761040687561,0.06143416091799736,1.647293326022476,1.0,1,50
A_baseline,271,142,1.791761040687561,0.06143416091799736,1.6212563419887758,1.0,2,50
A_baseline,271,143,1.791761040687561,0.06143416091799736,1.6180988850489313,1.0,3,50
A_baseline,271,144,1.791761040687561,0.06143416091799736,1.6321670319099222,1.0,4,50
A_baseline,271,145,1.791761040687561,0.06143416091799736,1.6285408110562039,1.0,5,50
A_baseline,271,146,1.791761040687561,0.06143416091799736,1.607440571047257,1.0,6,50
A_baseline,271,147,1.791761040687561,0.06143416091799736,1.620512874346002,1.0,7,50
A_baseline,271,148,1.791761040687561,0.06143416091799736,1.6484288062855181,1.0,8,50
A_baseline,271,149,1.791761040687561,0.06143416091799736,1.6498329360509456,1.0,9,50
A_baseline,271,150,1.791761040687561,0.06143416091799736,1.6453241415974031,1.0,10,50
A_baseline,271,151,1.791761040687561,0.06143416091799736,1.6423308024054755,1.0,11,50
A_baseline,271,152,1.791761040687561,0.06143416091799736,1.6185975104461072,1.0,12,50
A_baseline,271,153,1.791761040687561,0.06143416091799736,1.6255804289471196,1.0,13,50
A_baseline,271,154,1.791761040687561,0.06143416091799736,1.6284415541632176,1.0,14,50
A_baseline,271,155,1.791761040687561,0.06143416091799736,1.6506662356907285,1.0,15,50
A_baseline,271,156,1.791761040687561,0.06143416091799736,1.632478531519229,1.0,16,50
A_baseline,271,157,1.791761040687561,0.06143416091799736,1.625491924402254,1.0,17,50
A_baseline,271,158,1.791761040687561,0.06143416091799736,1.6296181894471415,1.0,18,50
A_baseline,271,159,1.791761040687561,0.06143416091799736,1.6563984961386717,1.0,19,50
A_baseline,271,160,1.791761040687561,0.06143416091799736,1.6667979678279696,1.0,0,50
A_baseline,271,161,1.791761040687561,0.06143416091799736,1.640244802403288,1.0,1,50
A_baseline,271,162,1.791761040687561,0.06143416091799736,1.622278334451978,1.0,2,50
A_baseline,271,163,1.791761040687561,0.06143416091799736,1.5997633619625165,1.0,3,50
A_baseline,271,164,1.791761040687561,0.06143416091799736,1.6131219436444757,1.0,4,50
A_baseline,271,165,1.791761040687561,0.06143416091799736,1.6353319825708699,1.0,5,50
A_baseline,271,166,1.791761040687561,0.06143416091799736,1.612066700723472,1.0,6,50
A_baseline,271,167,1.791761040687561,0.06143416091799736,1.6227314176139183,1.0,7,50
A_baseline,271,168,1.791761040687561,0.06143416091799736,1.5983685735453566,1.0,8,50
A_baseline,271,169,1.791761040687561,0.06143416091799736,1.626494035069965,1.0,9,50
A_baseline,271,170,1.791761040687561,0.06143416091799736,1.614644084233513,1.0,10,50
A_baseline,271,171,1.791761040687561,0.06143416091799736,1.6337659341575619,1.0,11,50
A_baseline,271,172,1.791761040687561,0.06143416091799736,1.652503744368956,1.0,12,50
A_baseline,271,173,1.791761040687561,0.06143416091799736,1.6659034152449537,1.0,13,50
A_baseline,271,174,1.791761040687561,0.06143416091799736,1.667236844669277,1.0,14,50
A_baseline,271,175,1.791761040687561,0.06143416091799736,1.6380448158747138,1.0,15,50
A_baseline,271,176,1.791761040687561,0.06143416091799736,1.6350682385921005,1.0,16,50
A_baseline,271,177,1.791761040687561,0.06143416091799736,1.6402299501774564,1.0,17,50
A_baseline,271,178,1.791761040687561,0.06143416091799736,1.6489287135064568,1.0,18,50
A_baseline,271,179,1.791761040687561,0.06143416091799736,1.6334218998166015,1.0,19,50
A_baseline,271,180,1.791761040687561,0.06143416091799736,1.6438928217364768,1.0,0,50
A_baseline,271,181,1.791761040687561,0.06143416091799736,1.6159962774034269,1.0,1,50
A_baseline,271,182,1.791761040687561,0.06143416091799736,1.5953183508801605,1.0,2,50
A_baseline,271,183,1.791761040687561,0.06143416091799736,1.6105426894173343,1.0,3,50
A_baseline,271,184,1.791761040687561,0.06143416091799736,1.6351549357728274,1.0,4,50
A_baseline,271,185,1.791761040687561,0.06143416091799736,1.6280700724723156,1.0,5,50
A_baseline,271,186,1.791761040687561,0.06143416091799736,1.6220874705492743,1.0,6,50
A_baseline,271,187,1.791761040687561,0.06143416091799736,1.5988560545893056,1.0,7,50
A_baseline,271,188,1.791761040687561,0.06143416091799736,1.6132998336720583,1.0,8,50
A_baseline,271,189,1.791761040687561,0.06143416091799736,1.6140167764090692,1.0,9,50
A_baseline,271,190,1.791761040687561,0.06143416091799736,1.5879869855798565,1.0,10,50
A_baseline,271,191,1.791761040687561,0.06143416091799736,1.5781077681394198,1.0,11,50
A_baseline,271,192,1.791761040687561,0.06143416091799736,1.6121163101830158,1.0,12,50
A_baseline,271,193,1.791761040687561,0.06143416091799736,1.6084639195224253,1.0,13,50
A_baseline,271,194,1.791761040687561,0.06143416091799736,1.6028846330453161,1.0,14,50
A_baseline,271,195,1.791761040687561,0.06143416091799736,1.5880342051770973,1.0,15,50
A_baseline,271,196,1.791761040687561,0.06143416091799736,1.5784395147886987,1.0,16,50
A_baseline,271,197,1.791761040687561,0.06143416091799736,1.5569669321780863,1.0,17,50
A_baseline,271,198,1.791761040687561,0.06143416091799736,1.590347330077861,1.0,18,50
A_baseline,271,199,1.791761040687561,0.06143416091799736,1.603582974804402,1.0,19,50
A_baseline,271,200,1.791761040687561,0.06143416091799736,1.6382693519171976,1.0,0,50
A_baseline,271,201,1.791761040687561,0.06143416091799736,1.6117839542397825,1.0,1,50
A_baseline,271,202,1.791761040687561,0.06143416091799736,1.6080918107505953,1.0,2,50
A_baseline,271,203,1.791761040687561,0.06143416091799736,1.572263056944769,1.0,3,50
A_baseline,271,204,1.791761040687561,0.06143416091799736,1.5813856763574259,1.0,4,50
A_baseline,271,205,1.791761040687561,0.06143416091799736,1.5547439026612957,1.0,5,50
A_baseline,271,206,1.791761040687561,0.06143416091799736,1.5311113767006974,1.0,6,50
A_baseline,271,207,1.791761040687561,0.06143416091799736,1.5530164916132843,1.0,7,50
A_baseline,271,208,1.791761040687561,0.06143416091799736,1.533235968266951,1.0,8,50
A_baseline,271,209,1.791761040687561,0.06143416091799736,1.5327487666583006,1.0,9,50
A_baseline,271,210,1.791761040687561,0.06143416091799736,1.520850332534449,1.0,10,50
A_baseline,271,211,1.791761040687561,0.06143416091799736,1.5417850484799234,1.0,11,50
A_baseline,271,212,1.791761040687561,0.06143416091799736,1.5608714252940863,1.0,12,50
A_baseline,271,213,1.791761040687561,0.06143416091799736,1.566003565779383,1.0,13,50
A_baseline,271,214,1.791761040687561,0.06143416091799736,1.5780083338161268,1.0,14,50
A_baseline,271,215,1.791761040687561,0.06143416091799736,1.570976729512322,1.0,15,50
A_baseline,271,216,1.791761040687561,0.06143416091799736,1.5726199738486384,1.0,16,50
A_baseline,271,217,1.791761040687561,0.06143416091799736,1.574867294711986,1.0,17,50
A_baseline,271,218,1.791761040687561,0.06143416091799736,1.5350319463034037,1.0,18,50
A_baseline,271,219,1.791761040687561,0.06143416091799736,1.5457647898381555,1.0,19,50
A_baseline,271,220,1.791761040687561,0.06143416091799736,1.5725969961607462,1.0,0,50
A_baseline,271,221,1.791761040687561,0.06143416091799736,1.5889602378559176,1.0,1,50
A_baseline,271,222,1.791761040687561,0.06143416091799736,1.5700464318893912,1.0,2,50
A_baseline,271,223,1.791761040687561,0.06143416091799736,1.564921090011379,1.0,3,50
A_baseline,271,224,1.791761040687561,0.06143416091799736,1.5635437721703922,1.0,4,50
A_baseline,271,225,1.791761040687561,0.06143416091799736,1.526195911333838,1.0,5,50
A_baseline,271,226,1.791761040687561,0.06143416091799736,1.542821662095913,1.0,6,50
A_baseline,271,227,1.791761040687561,0.06143416091799736,1.5253929756489577,1.0,7,50
A_baseline,271,228,1.791761040687561,0.06143416091799736,1.5159458687425345,1.0,8,50
A_baseline,271,229,1.791761040687561,0.06143416091799736,1.5099121425734918,1.0,9,50
A_baseline,271,230,1.791761040687561,0.06143416091799736,1.4957584411140905,1.0,10,50
A_baseline,271,231,1.791761040687561,0.06143416091799736,1.4992436777514506,1.0,11,50
A_baseline,271,232,1.791761040687561,0.06143416091799736,1.485096720747492,1.0,12,50
A_baseline,271,233,1.791761040687561,0.06143416091799736,1.4849144444394573,1.0,13,50
A_baseline,271,234,1.791761040687561,0.06143416091799736,1.4707912017775886,1.0,14,50
A_baseline,271,235,1.791761040687561,0.06143416091799736,1.457886068196342,1.0,15,50
A_baseline,271,236,1.791761040687561,0.06143416091799736,1.463113360587263,1.0,16,50
A_baseline,271,237,1.791761040687561,0.06143416091799736,1.4725061981869834,1.0,17,50
A_baseline,271,238,1.791761040687561,0.06143416091799736,1.4859723537076552,1.0,18,50
A_baseline,271,239,1.791761040687561,0.06143416091799736,1.4764490717847059,1.0,19,50
A_baseline,271,240,1.791761040687561,0.06143416091799736,1.4850904272330263,1.0,0,50
A_baseline,271,241,1.791761040687561,0.06143416091799736,1.5119327093907233,1.0,1,50
A_baseline,271,242,1.791761040687561,0.06143416091799736,1.5261657064973022,1.0,2,50
A_baseline,271,243,1.791761040687561,0.06143416091799736,1.5452979564975464,1.0,3,50
A_baseline,271,244,1.791761040687561,0.06143416091799736,1.5471947147545038,1.0,4,50
A_baseline,271,245,1.791761040687561,0.06143416091799736,1.5482694119258282,1.0,5,50
A_baseline,271,246,1.791761040687561,0.06143416091799736,1.5419598350409205,1.0,6,50
A_baseline,271,247,1.791761040687561,0.06143416091799736,1.5337132744918582,1.0,7,50
A_baseline,271,248,1.791761040687561,0.06143416091799736,1.5294620017693126,1.0,8,50
A_baseline,271,249,1.791761040687561,0.06143416091799736,1.5359908623201175,1.0,9,50
A_baseline,271,250,1.791761040687561,0.06143416091799736,1.5131417762571198,1.0,10,50
A_baseline,509,1,1.8520108461380005,0.0645708292722702,1.734096799749658,1.0,0,24
A_baseline,509,2,1.8520108461380005,0.0645708292722702,1.7161821449736312,1.0,1,48
A_baseline,509,3,1.8520108461380005,0.0645708292722702,1.6886647506858457,1.0,2,50
A_baseline,509,4,1.8520108461380005,0.0645708292722702,1.6948348734356031,1.0,3,50
A_baseline,509,5,1.8520108461380005,0.0645708292722702,1.6962879197202319,1.0,4,50
A_baseline,509,6,1.8520108461380005,0.0645708292722702,1.6877784097792294,1.0,5,50
A_baseline,509,7,1.8520108461380005,0.0645708292722702,1.6841248544766054,1.0,6,50
A_baseline,509,8,1.8446671962738037,0.06634543091058731,1.687936230417067,1.0,0,50
A_baseline,509,9,1.8446671962738037,0.06634543091058731,1.6843247348275798,1.0,1,50
A_baseline,509,10,1.8293108940124512,0.0772223100066185,1.720967886318751,1.0,0,50
A_baseline,509,11,1.8293108940124512,0.0772223100066185,1.7145042071403798,1.0,1,50
A_baseline,509,12,1.8293108940124512,0.0772223100066185,1.7079422780596125,1.0,2,50
A_baseline,509,13,1.8293108940124512,0.0772223100066185,1.735120219142603,1.0,3,50
A_baseline,509,14,1.8293108940124512,0.0772223100066185,1.7087044841203436,1.0,4,50
A_baseline,509,15,1.8293108940124512,0.0772223100066185,1.7036154112185407,1.0,5,50
A_baseline,509,16,1.8293108940124512,0.0772223100066185,1.6890587681156874,1.0,6,50
A_baseline,509,17,1.8293108940124512,0.0772223100066185,1.6917812092878324,1.0,7,50
A_baseline,509,18,1.8000184297561646,0.07502195239067078,1.6950143593837776,1.0,0,50
A_baseline,509,19,1.8000184297561646,0.07502195239067078,1.6861222207780568,1.0,1,50
A_baseline,509,20,1.8000184297561646,0.07502195239067078,1.6964956276039347,1.0,2,50
A_baseline,509,21,1.8000184297561646,0.07502195239067078,1.6971369074460358,1.0,3,50
A_baseline,509,22,1.8000184297561646,0.07502195239067078,1.6665832812338064,1.0,4,50
A_baseline,509,23,1.8000184297561646,0.07502195239067078,1.6582472735235694,1.0,5,50
A_baseline,509,24,1.8000184297561646,0.07502195239067078,1.6754472297658178,1.0,6,50
A_baseline,509,25,1.8000184297561646,0.07502195239067078,1.6924222844519796,1.0,7,50
A_baseline,509,26,1.8000184297561646,0.07502195239067078,1.7261212801077237,1.0,8,50
A_baseline,509,27,1.8000184297561646,0.07502195239067078,1.7299303776480155,1.0,9,50
A_baseline,509,28,1.8000184297561646,0.07502195239067078,1.7142308301612699,1.0,10,50
A_baseline,509,29,1.8000184297561646,0.07502195239067078,1.7238551490485576,1.0,11,50
A_baseline,509,30,1.8000184297561646,0.07502195239067078,1.7111667832821496,1.0,12,50
A_baseline,509,31,1.8000184297561646,0.07502195239067078,1.6971160315907163,1.0,13,50
A_baseline,509,32,1.8000184297561646,0.07502195239067078,1.7016775011877827,1.0,14,50
A_baseline,509,33,1.8000184297561646,0.07502195239067078,1.672742151985573,1.0,15,50
A_baseline,509,34,1.8000184297561646,0.07502195239067078,1.677193201397483,1.0,16,50
A_baseline,509,35,1.8000184297561646,0.07502195239067078,1.673377444504844,1.0,17,50
A_baseline,509,36,1.8000184297561646,0.07502195239067078,1.679192232619532,1.0,18,50
A_baseline,509,37,1.8000184297561646,0.07502195239067078,1.7128066592960391,1.0,19,50
A_baseline,509,38,1.8000184297561646,0.07502195239067078,1.7317187221264383,1.0,0,50
A_baseline,509,39,1.8000184297561646,0.07502195239067078,1.7163691323801213,1.0,1,50
A_baseline,509,40,1.8000184297561646,0.07502195239067078,1.7201989705143026,1.0,2,50
A_baseline,509,41,1.8000184297561646,0.07502195239067078,1.7383297263951036,1.0,3,50
A_baseline,509,42,1.8000184297561646,0.07502195239067078,1.7057430401323894,1.0,4,50
A_baseline,509,43,1.8000184297561646,0.07502195239067078,1.7279888126935288,1.0,5,50
A_baseline,509,44,1.8000184297561646,0.07502195239067078,1.7307664243451577,1.0,6,50
A_baseline,509,45,1.8000184297561646,0.07502195239067078,1.7150898808253772,1.0,7,50
A_baseline,509,46,1.8000184297561646,0.07502195239067078,1.6967304899282956,1.0,8,50
A_baseline,509,47,1.8000184297561646,0.07502195239067078,1.6951963140853534,1.0,9,50
A_baseline,509,48,1.8000184297561646,0.07502195239067078,1.6833573223152174,1.0,10,50
A_baseline,509,49,1.8000184297561646,0.07502195239067078,1.703829520209418,1.0,11,50
A_baseline,509,50,1.8000184297561646,0.07502195239067078,1.7162463401852326,1.0,12,50
A_baseline,509,51,1.8000184297561646,0.07502195239067078,1.701133980136977,1.0,13,50
A_baseline,509,52,1.8000184297561646,0.07502195239067078,1.6657511430916805,1.0,14,50
A_baseline,509,53,1.8000184297561646,0.07502195239067078,1.6772469307914475,1.0,15,50
A_baseline,509,54,1.8000184297561646,0.07502195239067078,1.674245368445076,1.0,16,50
A_baseline,509,55,1.8000184297561646,0.07502195239067078,1.6731722150914181,1.0,17,50
A_baseline,509,56,1.8000184297561646,0.07502195239067078,1.6999667781654704,1.0,18,50
A_baseline,509,57,1.8000184297561646,0.07502195239067078,1.6962636258301944,1.0,19,50
A_baseline,509,58,1.8000184297561646,0.07502195239067078,1.6973696096990907,1.0,0,50
A_baseline,509,59,1.8000184297561646,0.07502195239067078,1.7200355403906262,1.0,1,50
A_baseline,509,60,1.8000184297561646,0.07502195239067078,1.7066539210875697,1.0,2,50
A_baseline,509,61,1.8000184297561646,0.07502195239067078,1.712484105891021,1.0,3,50
A_baseline,509,62,1.8000184297561646,0.07502195239067078,1.7052371507249147,1.0,4,50
A_baseline,509,63,1.8000184297561646,0.07502195239067078,1.6853009310225955,1.0,5,50
A_baseline,509,64,1.8000184297561646,0.07502195239067078,1.6754762066822493,1.0,6,50
A_baseline,509,65,1.8000184297561646,0.07502195239067078,1.6599172945758713,1.0,7,50
A_baseline,509,66,1.8000184297561646,0.07502195239067078,1.6759769389006867,1.0,8,50
A_baseline,509,67,1.8000184297561646,0.07502195239067078,1.6927602668127824,1.0,9,50
A_baseline,509,68,1.8000184297561646,0.07502195239067078,1.7243142366350344,1.0,10,50
A_baseline,509,69,1.8000184297561646,0.07502195239067078,1.7344323352592663,1.0,11,50
A_baseline,509,70,1.8000184297561646,0.07502195239067078,1.7220795350532343,1.0,12,50
A_baseline,509,71,1.8000184297561646,0.07502195239067078,1.6946299328160577,1.0,13,50
A_baseline,509,72,1.8000184297561646,0.07502195239067078,1.6877516318767973,1.0,14,50
A_baseline,509,73,1.8000184297561646,0.07502195239067078,1.714877321771465,1.0,15,50
A_baseline,509,74,1.8000184297561646,0.07502195239067078,1.7361138841033164,1.0,16,50
A_baseline,509,75,1.8000184297561646,0.07502195239067078,1.7155177962658477,1.0,17,50
A_baseline,509,76,1.8000184297561646,0.07502195239067078,1.7080121363521517,1.0,18,50
A_baseline,509,77,1.8000184297561646,0.07502195239067078,1.7124973614730643,1.0,19,50
A_baseline,509,78,1.8000184297561646,0.07502195239067078,1.7285612526194456,1.0,0,50
A_baseline,509,79,1.8000184297561646,0.07502195239067078,1.6936786118368556,1.0,1,50
A_baseline,509,80,1.8000184297561646,0.07502195239067078,1.6689427128382723,1.0,2,50
A_baseline,509,81,1.8000184297561646,0.07502195239067078,1.6919215768312672,1.0,3,50
A_baseline,509,82,1.8000184297561646,0.07502195239067078,1.6840271721700593,1.0,4,50
A_baseline,509,83,1.8000184297561646,0.07502195239067078,1.6932846334754983,1.0,5,50
A_baseline,509,84,1.8000184297561646,0.07502195239067078,1.688343858713549,1.0,6,50
A_baseline,509,85,1.8000184297561646,0.07502195239067078,1.6888608178993039,1.0,7,50
A_baseline,509,86,1.8000184297561646,0.07502195239067078,1.680809194520057,1.0,8,50
A_baseline,509,87,1.8000184297561646,0.07502195239067078,1.6872773283563973,1.0,9,50
A_baseline,509,88,1.8000184297561646,0.07502195239067078,1.6905689844465341,1.0,10,50
A_baseline,509,89,1.8000184297561646,0.07502195239067078,1.7030554866938488,1.0,11,50
A_baseline,509,90,1.8000184297561646,0.07502195239067078,1.715780058511597,1.0,12,50
A_baseline,509,91,1.8000184297561646,0.07502195239067078,1.704906735732031,1.0,13,50
A_baseline,509,92,1.8000184297561646,0.07502195239067078,1.677363115254853,1.0,14,50
A_baseline,509,93,1.8000184297561646,0.07502195239067078,1.6537231691116303,1.0,15,50
A_baseline,509,94,1.8000184297561646,0.07502195239067078,1.6553294976898187,1.0,16,50
A_baseline,509,95,1.8000184297561646,0.07502195239067078,1.6887699570625112,1.0,17,50
A_baseline,509,96,1.8000184297561646,0.07502195239067078,1.6869606146516807,1.0,18,50
A_baseline,509,97,1.8000184297561646,0.07502195239067078,1.7128053696325223,1.0,19,50
A_baseline,509,98,1.8000184297561646,0.07502195239067078,1.6830258238419489,1.0,0,50
A_baseline,509,99,1.8000184297561646,0.07502195239067078,1.6875043653553725,1.0,1,50
A_baseline,509,100,1.8000184297561646,0.07502195239067078,1.6758149201072245,1.0,2,50
A_baseline,509,101,1.8000184297561646,0.07502195239067078,1.6805499196624623,1.0,3,50
A_baseline,509,102,1.8000184297561646,0.07502195239067078,1.6682363577696682,1.0,4,50
A_baseline,509,103,1.8000184297561646,0.07502195239067078,1.676154445455005,1.0,5,50
A_baseline,509,104,1.8000184297561646,0.07502195239067078,1.6727403933242813,1.0,6,50
A_baseline,509,105,1.8000184297561646,0.07502195239067078,1.6809611407972285,1.0,7,50
A_baseline,509,106,1.8000184297561646,0.07502195239067078,1.6683496253866936,1.0,8,50
A_baseline,509,107,1.8000184297561646,0.07502195239067078,1.6803615084314212,1.0,9,50
A_baseline,509,108,1.8000184297561646,0.07502195239067078,1.673404306992226,1.0,10,50
A_baseline,509,109,1.8000184297561646,0.07502195239067078,1.6611366253767164,1.0,11,50
A_baseline,509,110,1.8000184297561646,0.07502195239067078,1.6669005341361762,1.0,12,50
A_baseline,509,111,1.8000184297561646,0.07502195239067078,1.688112640274038,1.0,13,50
A_baseline,509,112,1.8000184297561646,0.07502195239067078,1.6871174402007751,1.0,14,50
A_baseline,509,113,1.8000184297561646,0.07502195239067078,1.665534188266287,1.0,15,50
A_baseline,509,114,1.8000184297561646,0.07502195239067078,1.6384585092076245,1.0,16,50
A_baseline,509,115,1.8000184297561646,0.07502195239067078,1.6486865411258997,1.0,17,50
A_baseline,509,116,1.8000184297561646,0.07502195239067078,1.6621654425795351,1.0,18,50
A_baseline,509,117,1.8000184297561646,0.07502195239067078,1.65270475659088,1.0,19,50
A_baseline,509,118,1.8000184297561646,0.07502195239067078,1.6913979221416995,1.0,0,50
A_baseline,509,119,1.8000184297561646,0.07502195239067078,1.6612947289527802,1.0,1,50
A_baseline,509,120,1.8000184297561646,0.07502195239067078,1.6857497383350681,1.0,2,50
A_baseline,509,121,1.8000184297561646,0.07502195239067078,1.657142763380357,1.0,3,50
A_baseline,509,122,1.8000184297561646,0.07502195239067078,1.6400490777305798,1.0,4,50
A_baseline,509,123,1.8000184297561646,0.07502195239067078,1.6393066011622817,1.0,5,50
A_baseline,509,124,1.7929599285125732,0.04088383913040161,1.6260836252269744,1.0,0,50
A_baseline,509,125,1.7929599285125732,0.04088383913040161,1.6306637584654242,1.0,1,50
A_baseline,509,126,1.7929599285125732,0.04088383913040161,1.6357354814851017,1.0,2,50
A_baseline,509,127,1.7929599285125732,0.04088383913040161,1.644294990408707,1.0,3,50
A_baseline,509,128,1.7929599285125732,0.04088383913040161,1.6335125655202192,1.0,4,50
A_baseline,509,129,1.7929599285125732,0.04088383913040161,1.6585706774328224,1.0,5,50
A_baseline,509,130,1.7929599285125732,0.04088383913040161,1.667911026602477,1.0,6,50
A_baseline,509,131,1.7929599285125732,0.04088383913040161,1.6781434781611333,1.0,7,50
A_baseline,509,132,1.7929599285125732,0.04088383913040161,1.656609447331968,1.0,8,50
A_baseline,509,133,1.7929599285125732,0.04088383913040161,1.6514727036525352,1.0,9,50
A_baseline,509,134,1.7929599285125732,0.04088383913040161,1.6041433034872514,1.0,10,50
A_baseline,509,135,1.7929599285125732,0.04088383913040161,1.6297879040991974,1.0,11,50
A_baseline,509,136,1.7929599285125732,0.04088383913040161,1.6340022295061287,1.0,12,50
A_baseline,509,137,1.7929599285125732,0.04088383913040161,1.652699781804625,1.0,13,50
A_baseline,509,138,1.7929599285125732,0.04088383913040161,1.6349114655002537,1.0,14,50
A_baseline,509,139,1.7929599285125732,0.04088383913040161,1.654553570381149,1.0,15,50
A_baseline,509,140,1.7929599285125732,0.04088383913040161,1.6390031826252227,1.0,16,50
A_baseline,509,141,1.7929599285125732,0.04088383913040161,1.6379786848897153,1.0,17,50
A_baseline,509,142,1.7929599285125732,0.04088383913040161,1.6290502996064053,1.0,18,50
A_baseline,509,143,1.7929599285125732,0.04088383913040161,1.6280185314853999,1.0,19,50
A_baseline,509,144,1.7929599285125732,0.04088383913040161,1.678647508587408,1.0,0,50
A_baseline,509,145,1.7929599285125732,0.04088383913040161,1.6902703077644374,1.0,1,50
A_baseline,509,146,1.7929599285125732,0.04088383913040161,1.689572679460318,1.0,2,50
A_baseline,509,147,1.7929599285125732,0.04088383913040161,1.6960734222562244,1.0,3,50
A_baseline,509,148,1.7929599285125732,0.04088383913040161,1.6782606736844035,1.0,4,50
A_baseline,509,149,1.7929599285125732,0.04088383913040161,1.6563507358848186,1.0,5,50
A_baseline,509,150,1.7929599285125732,0.04088383913040161,1.6707005502087626,1.0,6,50
A_baseline,509,151,1.7929599285125732,0.04088383913040161,1.6543748806506795,1.0,7,50
A_baseline,509,152,1.7929599285125732,0.04088383913040161,1.6515162854329366,1.0,8,50
A_baseline,509,153,1.7929599285125732,0.04088383913040161,1.6746129522860065,1.0,9,50
A_baseline,509,154,1.7929599285125732,0.04088383913040161,1.6620488274568512,1.0,10,50
A_baseline,509,155,1.7929599285125732,0.04088383913040161,1.663110280986933,1.0,11,50
A_baseline,509,156,1.7929599285125732,0.04088383913040161,1.6702987414632695,1.0,12,50
A_baseline,509,157,1.7929599285125732,0.04088383913040161,1.6576004716514225,1.0,13,50
A_baseline,509,158,1.7929599285125732,0.04088383913040161,1.6485842846522987,1.0,14,50
A_baseline,509,159,1.7929599285125732,0.04088383913040161,1.6686912405846428,1.0,15,50
A_baseline,509,160,1.7929599285125732,0.04088383913040161,1.6425211411723366,1.0,16,50
A_baseline,509,161,1.7929599285125732,0.04088383913040161,1.6481264885602782,1.0,17,50
A_baseline,509,162,1.7929599285125732,0.04088383913040161,1.6320298495313486,1.0,18,50
A_baseline,509,163,1.7929599285125732,0.04088383913040161,1.6440655135349254,1.0,19,50
A_baseline,509,164,1.7929599285125732,0.04088383913040161,1.6568181577852188,1.0,0,50
A_baseline,509,165,1.7929599285125732,0.04088383913040161,1.6558930038970752,1.0,1,50
A_baseline,509,166,1.7929599285125732,0.04088383913040161,1.638394616400676,1.0,2,50
A_baseline,509,167,1.7929599285125732,0.04088383913040161,1.6169387237610564,1.0,3,50
A_baseline,509,168,1.7929599285125732,0.04088383913040161,1.6092762593324739,1.0,4,50
A_baseline,509,169,1.7929599285125732,0.04088383913040161,1.626467142554192,1.0,5,50
A_baseline,509,170,1.7929599285125732,0.04088383913040161,1.6489090922660066,1.0,6,50
A_baseline,509,171,1.7929599285125732,0.04088383913040161,1.6160588578472166,1.0,7,50
A_baseline,509,172,1.7929599285125732,0.04088383913040161,1.6128252683619981,1.0,8,50
A_baseline,509,173,1.7929599285125732,0.04088383913040161,1.6115516014989033,1.0,9,50
A_baseline,509,174,1.7929599285125732,0.04088383913040161,1.6057410580741396,1.0,10,50
A_baseline,509,175,1.7929599285125732,0.04088383913040161,1.5916072939858723,1.0,11,50
A_baseline,509,176,1.7929599285125732,0.04088383913040161,1.6120269741599444,1.0,12,50
A_baseline,509,177,1.7929599285125732,0.04088383913040161,1.6376606924580046,1.0,13,50
A_baseline,509,178,1.7929599285125732,0.04088383913040161,1.6203111239957129,1.0,14,50
A_baseline,509,179,1.7929599285125732,0.04088383913040161,1.595809166129942,1.0,15,50
A_baseline,509,180,1.7929599285125732,0.04088383913040161,1.578519311094037,1.0,16,50
A_baseline,509,181,1.7929599285125732,0.04088383913040161,1.58317647597825,1.0,17,50
A_baseline,509,182,1.7929599285125732,0.04088383913040161,1.6007183902127151,1.0,18,50
A_baseline,509,183,1.7819931507110596,0.058315426111221313,1.6055427761200622,1.0,0,50
A_baseline,509,184,1.7819931507110596,0.058315426111221313,1.6034730577207144,1.0,1,50
A_baseline,509,185,1.7819931507110596,0.058315426111221313,1.5993916727926614,1.0,2,50
A_baseline,509,186,1.7819931507110596,0.058315426111221313,1.618312942491594,1.0,3,50
A_baseline,509,187,1.7819931507110596,0.058315426111221313,1.5780850184145991,1.0,4,50
A_baseline,509,188,1.7819931507110596,0.058315426111221313,1.581024694927135,1.0,5,50
A_baseline,509,189,1.7819931507110596,0.058315426111221313,1.6110340732904944,1.0,6,50
A_baseline,509,190,1.7819931507110596,0.058315426111221313,1.606479690490001,1.0,7,50
