seed,gen,best_ppf,best_cycle,best_fit,stag,H_mean,H_sens
271,170,1.4488788,300.35608,-1.4488788,79,0.14415033371411337,0.13696374576166329
271,171,1.4488788,300.35608,-1.4488788,80,0.13681372127047717,0.12913515308790866
271,172,1.4488788,300.35608,-1.4488788,81,0.14425319703980932,0.14065621663140046
271,173,1.4488788,300.35608,-1.4488788,82,0.1371762778811415,0.13804856200300883
271,174,1.4488788,300.35608,-1.4488788,83,0.14855419224939756,0.15081876885777432
271,175,1.4488788,300.35608,-1.4488788,84,0.16360868860758107,0.15697375021305596
271,176,1.4488788,300.35608,-1.4488788,85,0.14358088617462977,0.13785339411225603
271,177,1.4488788,300.35608,-1.4488788,86,0.1409690396092067,0.13415600487029575
271,178,1.4488788,300.35608,-1.4488788,87,0.12998195809294952,0.11966068072822697
271,179,1.4488788,300.35608,-1.4488788,88,0.15422858005570617,0.1446019159778735
271,180,1.4488788,300.35608,-1.4488788,89,0.12187528877869565,0.11550414165567086
271,181,1.4488788,300.35608,-1.4488788,90,0.15215061619932485,0.14429346705078525
271,182,1.4488788,300.35608,-1.4488788,91,0.1605437792353253,0.15867402580772136
271,183,1.4488788,300.35608,-1.4488788,92,0.14220436918089888,0.13877929853593174
271,184,1.4488788,300.35608,-1.4488788,93,0.18525662254486205,0.16885180461134658
271,185,1.4488788,300.35608,-1.4488788,94,0.17721683796486595,0.1764691724865873
271,186,1.4488788,300.35608,-1.4488788,95,0.15207235591635032,0.1375831230272331
271,187,1.4488788,300.35608,-1.4488788,96,0.14897631626811378,0.1429015935628835
271,188,1.4488788,300.35608,-1.4488788,97,0.17129331559535485,0.1583040293683175
271,189,1.4488788,300.35608,-1.4488788,98,0.17436870676295765,0.16576884185827798
271,190,1.4488788,300.35608,-1.4488788,99,0.13782716019137167,0.12717285339087303
271,191,1.4488788,300.35608,-1.4488788,100,0.16275310956952446,0.14453744229393034
271,192,1.4488788,300.35608,-1.4488788,101,0.16147827116076602,0.15406198198042312
271,193,1.4488788,300.35608,-1.4488788,102,0.15834004688989284,0.1438977897761503
271,194,1.4488788,300.35608,-1.4488788,103,0.15280185017440362,0.13886620127881807
271,195,1.4488788,300.35608,-1.4488788,104,0.15559733285217336,0.1412259651790062
271,196,1.4488788,300.35608,-1.4488788,105,0.13426039385649155,0.13024848487347307
271,197,1.4488788,300.35608,-1.4488788,106,0.17882066849678524,0.1678152826775049
271,198,1.4488788,300.35608,-1.4488788,107,0.15533890514049056,0.14194199511800368
271,199,1.4488788,300.35608,-1.4488788,108,0.14066354374056061,0.13538546039201982
271,200,1.4488788,300.35608,-1.4488788,109,0.15786599147888697,0.1438327405913139
271,201,1.4488788,300.35608,-1.4488788,110,0.15518935514918372,0.1527790302767224
271,202,1.4488788,300.35608,-1.4488788,111,0.11127916165249073,0.10826507770515237
271,203,1.4488788,300.35608,-1.4488788,112,0.14062162754471338,0.12974287961535821
271,204,1.4488788,300.35608,-1.4488788,113,0.16004541969727618,0.15104592535847483
271,205,1.4488788,300.35608,-1.4488788,114,0.15131369353625013,0.13821823623858398
271,206,1.4488788,300.35608,-1.4488788,115,0.1374984197976732,0.13911121949276828
271,207,1.4488788,300.35608,-1.4488788,116,0.1760410590768212,0.16545405637921598
271,208,1.4488788,300.35608,-1.4488788,117,0.1571786262520836,0.15646226426369944
271,209,1.4488788,300.35608,-1.4488788,118,0.14358057257055182,0.1314725029217707
271,210,1.4488788,300.35608,-1.4488788,119,0.15294769957454812,0.1438875157497252
271,211,1.4488788,300.35608,-1.4488788,120,0.13205006191525498,0.12259123699578912
271,212,1.4488788,300.35608,-1.4488788,121,0.1320488237206345,0.11858996750955633
271,213,1.4488788,300.35608,-1.4488788,122,0.15700405021485697,0.14891542923597068
271,214,1.4488788,300.35608,-1.4488788,123,0.11700190022117805,0.1138763960301695
271,215,1.4488788,300.35608,-1.4488788,124,0.1280683549321192,0.1203903429462313
271,216,1.4488788,300.35608,-1.4488788,125,0.1515363092920222,0.14252911815765038
271,217,1.4488788,300.35608,-1.4488788,126,0.15998091918381546,0.1466579782765723
271,218,1.4488788,300.35608,-1.4488788,127,0.14165619783094743,0.13744553441201374
271,219,1.4488788,300.35608,-1.4488788,128,0.15800751359670448,0.15054881272405085
271,220,1.4488788,300.35608,-1.4488788,129,0.15067523567953592,0.1408956981697804
271,221,1.4488788,300.35608,-1.4488788,130,0.13880153435975778,0.13584921743250836
271,222,1.4488788,300.35608,-1.4488788,131,0.11450595372832406,0.10864508966553699
271,223,1.4488788,300.35608,-1.4488788,132,0.14567430109911306,0.13676142489746945
271,224,1.4488788,300.35608,-1.4488788,133,0.1258524309646221,0.11797275696333646
271,225,1.4488788,300.35608,-1.4488788,134,0.14512967706707058,0.13684546035397147
271,226,1.4488788,300.35608,-1.4488788,135,0.17906233951427422,0.1670617876857045
271,227,1.4488788,300.35608,-1.4488788,136,0.1290501270349817,0.12489213197053134
271,228,1.4488788,300.35608,-1.4488788,137,0.12847997415865522,0.12343241348073893
271,229,1.4488788,300.35608,-1.4488788,138,0.16517147813077082,0.1573151481326707
271,230,1.4488788,300.35608,-1.4488788,139,0.13053649449469001,0.12606316909914503
271,231,1.4488788,300.35608,-1.4488788,140,0.1432703532554015,0.13538065099556704
271,232,1.4488788,300.35608,-1.4488788,141,0.1486863755841538,0.1428347511261963
271,233,1.4488788,300.35608,-1.4488788,142,0.14222498557051713,0.12742460659843358
271,234,1.4488788,300.35608,-1.4488788,143,0.1374197822199806,0.1332521458536803
271,235,1.4488788,300.35608,-1.4488788,144,0.14361721531690558,0.13817420067511768
271,236,1.4488788,300.35608,-1.4488788,145,0.15925684973485849,0.14973556194157533
271,237,1.4488788,300.35608,-1.4488788,146,0.17952303691570123,0.17042453206697195
271,238,1.4488788,300.35608,-1.4488788,147,0.1587034000016507,0.1534611966146427
271,239,1.4488788,300.35608,-1.4488788,148,0.1338229667858216,0.12378567874233606
271,240,1.4488788,300.35608,-1.4488788,149,0.15556871944656792,0.14693326756477362
271,241,1.4488788,300.35608,-1.4488788,150,0.15317919378713668,0.13973524058342315
271,242,1.4488788,300.35608,-1.4488788,151,0.11779792698215968,0.11006342967744426
271,243,1.4488788,300.35608,-1.4488788,152,0.12694442401934375,0.1167933969549625
271,244,1.4488788,300.35608,-1.4488788,153,0.13559409844732237,0.1333321245615721
271,245,1.4488788,300.35608,-1.4488788,154,0.13872165489530974,0.1298988781689171
271,246,1.4488788,300.35608,-1.4488788,155,0.13025733557528565,0.11630685938857212
271,247,1.4488788,300.35608,-1.4488788,156,0.14024197772659583,0.1345696030428823
271,248,1.4488788,300.35608,-1.4488788,157,0.15974877791560965,0.15129102159714594
271,249,1.4488788,300.35608,-1.4488788,158,0.13974465322125046,0.13149162330030176
509,0,1.8975053,339.4836,-1.8975053,0,1.7504975011717154,1.7432034737775584
509,1,1.8406656,331.5937,-1.8406656,0,1.6862497040384261,1.6703929047861787
509,2,1.7413406,313.6356,-1.7413406,0,1.5672531413893314,1.548749029490698
509,3,1.7413406,313.6356,-1.7413406,1,1.4733007015622523,1.4472787256773338
509,4,1.7413406,313.6356,-1.7413406,2,1.3527446610860274,1.3216731435202462
509,5,1.6891806,334.92557,-1.6891806,0,1.2757401996767344,1.2300078792732463
509,6,1.6891806,334.92557,-1.6891806,1,1.2435203204733927,1.2079202353641347
509,7,1.6891806,334.92557,-1.6891806,2,1.1830296983220572,1.15044526010709
509,8,1.6891806,334.92557,-1.6891806,3,1.110670885113346,1.0780891756416153
509,9,1.6878232,331.65317,-1.6878232,0,1.0085761688982653,0.970583129090949
509,10,1.6715364,313.72052,-1.6715364,0,0.9229885926977472,0.8933578779419786
509,11,1.6642954,322.7007,-1.6642954,0,0.8150173781493131,0.8026969315252345
509,12,1.6589772,318.20422,-1.6589772,0,0.7239950106455919,0.717991779170067
509,13,1.6266259,328.2236,-1.6266259,0,0.6398498501787798,0.6228715715555337
509,14,1.6266259,328.2236,-1.6266259,1,0.5950117802753072,0.5872633782523992
509,15,1.6266259,328.2236,-1.6266259,2,0.5610346839925124,0.5515554189002022
509,16,1.6266259,328.2236,-1.6266259,3,0.5144063093642433,0.5027536012685557
509,17,1.6165978,315.61288,-1.6165978,0,0.5362354398823944,0.5178471880265223
509,18,1.6161993,315.65445,-1.6161993,0,0.5579215920014441,0.5337979479655962
509,19,1.6050615,320.68436,-1.6050615,0,0.4580695682576371,0.44033961632047036
509,20,1.6050615,320.68436,-1.6050615,1,0.3796522687036849,0.36185829177747036
509,21,1.5996165,318.11673,-1.5996165,0,0.36567673880209395,0.35470908154974223
509,22,1.5996165,318.11673,-1.5996165,1,0.34248295449902305,0.31752605050760446
509,23,1.596592,311.0347,-1.596592,0,0.3612773820550027,0.3358806656402844
509,24,1.5954025,311.01257,-1.5954025,0,0.36468862915751205,0.3398687015798822
509,25,1.591784,311.26874,-1.591784,0,0.3774970304856411,0.3529809663158262
509,26,1.5855622,312.66455,-1.5855622,0,0.39892478016949634,0.36812089320666147
509,27,1.57917,313.02975,-1.57917,0,0.3953506776666849,0.3658405891975011
509,28,1.5693594,314.59613,-1.5693594,0,0.4000768545043457,0.37001816998589093
509,29,1.5693594,314.59613,-1.5693594,1,0.3869414521889599,0.3523808710315385
509,30,1.5693594,314.59613,-1.5693594,2,0.35205620518665937,0.3083130532677743
509,31,1.5693594,314.59613,-1.5693594,3,0.30806317171409464,0.26659596349532616
509,32,1.5664351,309.34705,-1.5664351,0,0.26903718983992375,0.22534106222028405
509,33,1.5664351,309.34705,-1.5664351,1,0.2698993777725536,0.23798799807144316
509,34,1.562881,309.26086,-1.562881,0,0.2620773438321222,0.23383976871918988
509,35,1.562881,309.26086,-1.562881,1,0.25607617255897325,0.22603617405768886
509,36,1.562247,309.21402,-1.562247,0,0.27333747134222225,0.2508366369987209
509,37,1.5607172,309.35248,-1.5607172,0,0.258097988448434,0.2371713455613535
509,38,1.5607172,309.35248,-1.5607172,1,0.2767422015570281,0.2558985475807126
509,39,1.5604662,309.57346,-1.5604662,0,0.2504626578599277,0.23177999313665776
509,40,1.5604662,309.57346,-1.5604662,1,0.2470743421346943,0.23199407880616238
509,41,1.5590974,309.39728,-1.5590974,0,0.23315770550096931,0.22394170113513906
509,42,1.5575172,309.69376,-1.5575172,0,0.20182659383487664,0.18713570851877281
509,43,1.5572354,306.65903,-1.5572354,0,0.21862894314825773,0.20836734600644563
509,44,1.5480431,306.20065,-1.5480431,0,0.2187270469900511,0.20973097382951011
509,45,1.5448831,306.66034,-1.5448831,0,0.24719959397713487,0.24409481271421693
509,46,1.5439731,306.31915,-1.5439731,0,0.24435989113161447,0.24129949960162053
509,47,1.5425051,306.73584,-1.5425051,0,0.25036246751980995,0.24621507550411834
509,48,1.5425051,306.73584,-1.5425051,1,0.27542371056848713,0.2661529132640187
509,49,1.5425051,306.73584,-1.5425051,2,0.29015678448728893,0.2810027166120968
509,50,1.5358819,307.541,-1.5358819,0,0.22859395764298565,0.21724198331401506
509,51,1.5358819,307.541,-1.5358819,1,0.20320640416902974,0.19598783321167443
509,52,1.533948,307.43988,-1.533948,0,0.20575098764150543,0.19824636317893393
509,53,1.5313148,307.4925,-1.5313148,0,0.21998740739889242,0.21063190383701033
509,54,1.528597,310.0418,-1.528597,0,0.2326849357384667,0.22059643615088861
509,55,1.528597,310.0418,-1.528597,1,0.23330628658128408,0.22394351010481434
509,56,1.5272743,308.215,-1.5272743,0,0.21933378609730694,0.2083990922798646
509,57,1.5239698,314.2702,-1.5239698,0,0.22051359949156557,0.21652628940000368
509,58,1.5238701,312.32895,-1.5238701,0,0.2473940549100457,0.24365176318816603
509,59,1.5238701,312.32895,-1.5238701,1,0.2603347974716353,0.2509422872049092
509,60,1.51523,300.18707,-1.51523,0,0.26083195876571064,0.24997804099308116
509,61,1.51523,300.18707,-1.51523,1,0.253051781236212,0.23999962974063654
509,62,1.51523,300.18707,-1.51523,2,0.24199884216642092,0.23831698176730967
509,63,1.5105566,303.9989,-1.5105566,0,0.250593341511289,0.23596894148872172
509,64,1.5105566,303.9989,-1.5105566,1,0.2524319803238975,0.2438122861891503
509,65,1.5105566,303.9989,-1.5105566,2,0.24275964494300523,0.2322137519977178
509,66,1.5094665,302.76318,-1.5094665,0,0.27864325897597525,0.26238027386741153
509,67,1.5094665,302.76318,-1.5094665,1,0.23948651696620218,0.22511344257612553
509,68,1.5028352,304.32858,-1.5028352,0,0.25608418970939767,0.23356898224384898
509,69,1.5028352,304.32858,-1.5028352,1,0.21837822000808127,0.20272312460660494
509,70,1.5027814,302.16818,-1.5027814,0,0.17013020903857476,0.15149305080155995
509,71,1.5027814,302.16818,-1.5027814,1,0.20597058223238793,0.1832197495570127
509,72,1.4999583,304.0409,-1.4999583,0,0.24583671992691822,0.2269743705139054
509,73,1.4992366,302.85858,-1.4992366,0,0.21674953684392315,0.20231074515998526
509,74,1.4992366,302.85858,-1.4992366,1,0.22885971543459419,0.22026081396098396
509,75,1.4962585,302.58008,-1.4962585,0,0.20222276865221991,0.19833139383215947
509,76,1.4962585,302.58008,-1.4962585,1,0.18430005184758463,0.17973139878981165
509,77,1.4921225,302.57758,-1.4921225,0,0.18911606634223568,0.1869142475904788
509,78,1.4921225,302.57758,-1.4921225,1,0.22259667251972634,0.22018591133958337
509,79,1.4921225,302.57758,-1.4921225,2,0.20077546234219826,0.19755366448395406
509,80,1.4921225,302.57758,-1.4921225,3,0.2098146342699279,0.2090687545141444
509,81,1.4921225,302.57758,-1.4921225,4,0.21520799089034046,0.20424864734596193
509,82,1.4921225,302.57758,-1.4921225,5,0.1929992820094073,0.18590710729541526
509,83,1.4921225,302.57758,-1.4921225,6,0.2053769843122177,0.18723324777491485
509,84,1.4921225,302.57758,-1.4921225,7,0.18869436977523676,0.17379233148970044
509,85,1.4894342,302.16983,-1.4894342,0,0.19298399555659176,0.1741262021392004
509,86,1.4894342,302.16983,-1.4894342,1,0.1793960518554324,0.16085366572583326
509,87,1.4894342,302.16983,-1.4894342,2,0.15842757428768647,0.14292049128677783
509,88,1.4894342,302.16983,-1.4894342,3,0.18921485286296136,0.1785611453303294
509,89,1.4894342,302.16983,-1.4894342,4,0.18763561126984366,0.17587156573161827
509,90,1.4894342,302.16983,-1.4894342,5,0.1996568069696148,0.18870783912181865
509,91,1.4894342,302.16983,-1.4894342,6,0.16889990686090486,0.15788817904040475
509,92,1.4894342,302.16983,-1.4894342,7,0.14974727161142698,0.14335258120250025
509,93,1.4894342,302.16983,-1.4894342,8,0.1423043214031497,0.13755923048124052
509,94,1.4894342,302.16983,-1.4894342,9,0.14840179867300182,0.14176813688122594
509,95,1.4894342,302.16983,-1.4894342,10,0.1374830415735318,0.13460246959802505
509,96,1.4894342,302.16983,-1.4894342,11,0.15470415739729387,0.15607629825755542
509,97,1.4894342,302.16983,-1.4894342,12,0.1580649508287247,0.14990685572697754
509,98,1.4894342,302.16983,-1.4894342,13,0.15102328347381497,0.14970508556808085
509,99,1.4894342,302.16983,-1.4894342,14,0.12799853767546127,0.12022041906489608
509,100,1.4894342,302.16983,-1.4894342,15,0.16096764014616055,0.1475156230188903
509,101,1.4894342,302.16983,-1.4894342,16,0.1497259050429224,0.13859443102736313
509,102,1.4894342,302.16983,-1.4894342,17,0.1551570174582405,0.1508393479473708
509,103,1.4894342,302.16983,-1.4894342,18,0.15431967018979062,0.14840683596189286
509,104,1.4884953,302.3014,-1.4884953,0,0.12792668832177845,0.12045062001917649
509,105,1.4884953,302.3014,-1.4884953,1,0.1682501774317718,0.15862251917998657
509,106,1.4884953,302.3014,-1.4884953,2,0.16412464671564628,0.159218644983178
509,107,1.4884953,302.3014,-1.4884953,3,0.16809940723409253,0.15612289723340966
509,108,1.4884953,302.3014,-1.4884953,4,0.12773245917991238,0.1158817124451029
509,109,1.4884953,302.3014,-1.4884953,5,0.11112127824801789,0.10522391824600398
509,110,1.4884953,302.3014,-1.4884953,6,0.11847812189675652,0.11410923734228882
509,111,1.4884953,302.3014,-1.4884953,7,0.16691144354261944,0.16080209400243006
509,112,1.4884953,302.3014,-1.4884953,8,0.19272163595649178,0.18641970365697
509,113,1.4884953,302.3014,-1.4884953,9,0.17371961022045837,0.16517398619529827
509,114,1.4884953,302.3014,-1.4884953,10,0.09403076378061896,0.09074076583878832
509,115,1.4884953,302.3014,-1.4884953,11,0.1218667857085969,0.1176026701399098
509,116,1.4884953,302.3014,-1.4884953,12,0.16587146730454158,0.1659024535990706
509,117,1.4884953,302.3014,-1.4884953,13,0.14365275801676097,0.1272371716251127
509,118,1.4884953,302.3014,-1.4884953,14,0.16468964791547883,0.1586969256168755
509,119,1.4884953,302.3014,-1.4884953,15,0.15104665190700808,0.13615412454324932
509,120,1.4884953,302.3014,-1.4884953,16,0.15632988287717378,0.15020953793521985
509,121,1.4884953,302.3014,-1.4884953,17,0.15145422033592584,0.14440943641307616
509,122,1.4884953,302.3014,-1.4884953,18,0.14478683285067426,0.12779489257265972
509,123,1.4884953,302.3014,-1.4884953,19,0.1358062086408798,0.12940765712613028
509,124,1.4884953,302.3014,-1.4884953,20,0.14114414889381302,0.13320356230148622
509,125,1.4884953,302.3014,-1.4884953,21,0.14170400505814534,0.1332218997120873
509,126,1.4884953,302.3014,-1.4884953,22,0.17328768388685992,0.17102701440094883
509,127,1.4884953,302.3014,-1.4884953,23,0.150860148374418,0.14322640528049901
509,128,1.4884953,302.3014,-1.4884953,24,0.1694046440133753,0.16149728766924284
509,129,1.4884953,302.3014,-1.4884953,25,0.1457590735454936,0.131552468740905
509,130,1.4884953,302.3014,-1.4884953,26,0.15715222998784423,0.1485445896701994
509,131,1.4884953,302.3014,-1.4884953,27,0.15498969825104555,0.15404092363982286
509,132,1.4884953,302.3014,-1.4884953,28,0.15147982657971454,0.13476713951180835
509,133,1.4884953,302.3014,-1.4884953,29,0.15986871436876118,0.15211839053301013
509,134,1.4884953,302.3014,-1.4884953,30,0.15011145350989136,0.14520706156295196
509,135,1.4884953,302.3014,-1.4884953,31,0.1488603440033479,0.1393529879468481
509,136,1.4884953,302.3014,-1.4884953,32,0.12610653108159367,0.12067022462248554
509,137,1.4884953,302.3014,-1.4884953,33,0.1576378722587899,0.15003626905690487
509,138,1.4884953,302.3014,-1.4884953,34,0.14703593179440516,0.14230530562930352
509,139,1.4884953,302.3014,-1.4884953,35,0.1603228556648342,0.15744234202119126
509,140,1.4884953,302.3014,-1.4884953,36,0.1334741780559977,0.1283621174903953
509,141,1.4884953,302.3014,-1.4884953,37,0.14654512297978517,0.13909040151814978
509,142,1.4884953,302.3014,-1.4884953,38,0.1255730659069922,0.132325006011959
509,143,1.4884953,302.3014,-1.4884953,39,0.13397058890266025,0.1241923451970914
509,144,1.4884953,302.3014,-1.4884953,40,0.12838778684150548,0.12238389372562904
509,145,1.4884953,302.3014,-1.4884953,41,0.12737167298447308,0.12216648536011987
509,146,1.4884953,302.3014,-1.4884953,42,0.1671314223139889,0.16585680464130942
509,147,1.4884953,302.3014,-1.4884953,43,0.1535082798254648,0.14391656008602396
509,148,1.4884953,302.3014,-1.4884953,44,0.1566406616862291,0.14315954668479355
509,149,1.4884953,302.3014,-1.4884953,45,0.13231846525367344,0.12659675703486029
509,150,1.4884953,302.3014,-1.4884953,46,0.11207433753314024,0.10864500971862089
509,151,1.4884953,302.3014,-1.4884953,47,0.12318428948727236,0.11316953131147764
509,152,1.4884953,302.3014,-1.4884953,48,0.16598718101177376,0.15530948353553617
509,153,1.4884953,302.3014,-1.4884953,49,0.17525605473079395,0.16671766228021367
509,154,1.4884953,302.3014,-1.4884953,50,0.14107552282964847,0.13853425762619803
509,155,1.4884953,302.3014,-1.4884953,51,0.1183256298534048,0.11093958338483936
509,156,1.4884953,302.3014,-1.4884953,52,0.12666518496245444,0.12201401247991427
509,157,1.4884953,302.3014,-1.4884953,53,0.10604053803551038,0.102512242680569
509,158,1.4884953,302.3014,-1.4884953,54,0.10758055711128117,0.10713411146458265
509,159,1.4884953,302.3014,-1.4884953,55,0.12976989056362354,0.1329187788224763
509,160,1.4884953,302.3014,-1.4884953,56,0.10781350834887644,0.10384214574754189
509,161,1.4884953,302.3014,-1.4884953,57,0.1354739394504521,0.1308452661858429
509,162,1.4884953,302.3014,-1.4884953,58,0.14903992399147925,0.14811767082670918
509,163,1.4884953,302.3014,-1.4884953,59,0.10030732577482145,0.09435958152068147
509,164,1.4884953,302.3014,-1.4884953,60,0.1361063968488379,0.13055525431255105
509,165,1.4884953,302.3014,-1.4884953,61,0.12238670875118815,0.11726288742873439
509,166,1.4884953,302.3014,-1.4884953,62,0.11834087202497252,0.11730062737929413
509,167,1.4884953,302.3014,-1.4884953,63,0.1387174321951031,0.13873933036261882
509,168,1.4884953,302.3014,-1.4884953,64,0.13426043600417029,0.13184816947627542
509,169,1.4884953,302.3014,-1.4884953,65,0.13767334821533392,0.12468132982495814
509,170,1.4884953,302.3014,-1.4884953,66,0.0925164828967995,0.08648998818186686
509,171,1.4884953,302.3014,-1.4884953,67,0.12652103355439287,0.1208830150212375
509,172,1.4884953,302.3014,-1.4884953,68,0.1482278403056407,0.13910327271062295
509,173,1.4884953,302.3014,-1.4884953,69,0.1223511061711019,0.1134725194540726
509,174,1.4884953,302.3014,-1.4884953,70,0.12696510453228543,0.12393540820638659
509,175,1.4884953,302.3014,-1.4884953,71,0.13617509315619272,0.13187357061483795
509,176,1.4884953,302.3014,-1.4884953,72,0.13119095418820825,0.12421286507863324
509,177,1.4884953,302.3014,-1.4884953,73,0.16421543955937712,0.16009415135583252
509,178,1.4884953,302.3014,-1.4884953,74,0.114196612505975,0.11136224642745007
509,179,1.4884953,302.3014,-1.4884953,75,0.12428017384230566,0.12085688838466123
509,180,1.4884953,302.3014,-1.4884953,76,0.11835148176954777,0.11568525955872835
509,181,1.4884953,302.3014,-1.4884953,77,0.13303637822374248,0.13248317084468997
509,182,1.4884953,302.3014,-1.4884953,78,0.14659948667924597,0.13948344769193136
509,183,1.4884953,302.3014,-1.4884953,79,0.13267123126064542,0.11880641669962369
509,184,1.4884953,302.3014,-1.4884953,80,0.14321273557635375,0.1376554386686388
509,185,1.4884953,302.3014,-1.4884953,81,0.14795863060265485,0.13710880831756347
509,186,1.4884953,302.3014,-1.4884953,82,0.11480684598544674,0.10399593469311492
509,187,1.4884953,302.3014,-1.4884953,83,0.1468451528205646,0.13560476354558576
509,188,1.4884953,302.3014,-1.4884953,84,0.16306057777872762,0.14838937280216188
509,189,1.4884953,302.3014,-1.4884953,85,0.14308629567938796,0.13475919291235364
509,190,1.4884953,302.3014,-1.4884953,86,0.1739937429807242,0.16835850560685583
509,191,1.4884953,302.3014,-1.4884953,87,0.1538457273540231,0.14127630060858648
509,192,1.4884953,302.3014,-1.4884953,88,0.18129061660881288,0.16735705389723318
509,193,1.4884953,302.3014,-1.4884953,89,0.15806411764651082,0.1538957043543507
509,194,1.4884953,302.3014,-1.4884953,90,0.1611722394705472,0.15114826065703987
509,195,1.4884953,302.3014,-1.4884953,91,0.14520244436122362,0.13712794714100504
509,196,1.4884953,302.3014,-1.4884953,92,0.16216456709992708,0.15829712413448654
509,197,1.4884953,302.3014,-1.4884953,93,0.14449886881742033,0.14153838866666527
509,198,1.4884953,302.3014,-1.4884953,94,0.14228918778879893,0.13188767022640538
509,199,1.4884953,302.3014,-1.4884953,95,0.14437002753659614,0.13708870208419804
509,200,1.4884953,302.3014,-1.4884953,96,0.1317760013334091,0.1202326044642453
509,201,1.4884953,302.3014,-1.4884953,97,0.16186742067645246,0.16100186146963658
509,202,1.4884953,302.3014,-1.4884953,98,0.1703791676387802,0.16519274499898282
509,203,1.4884953,302.3014,-1.4884953,99,0.1847754105140391,0.18519336333411918
509,204,1.4884953,302.3014,-1.4884953,100,0.2098423903493299,0.20592855859072637
509,205,1.4884953,302.3014,-1.4884953,101,0.15952133247452643,0.1555050680448121
509,206,1.4884953,302.3014,-1.4884953,102,0.18202309257648192,0.16563748587291482
509,207,1.4884953,302.3014,-1.4884953,103,0.16223357569856528,0.14250142774773944
509,208,1.4884953,302.3014,-1.4884953,104,0.13996706185702454,0.12671807597052334
509,209,1.4884953,302.3014,-1.4884953,105,0.12870218820371748,0.1201455809767227
509,210,1.4884953,302.3014,-1.4884953,106,0.1411909019920168,0.14088560098657527
509,211,1.4884953,302.3014,-1.4884953,107,0.1257996244293719,0.1191195315532102
509,212,1.4884953,302.3014,-1.4884953,108,0.1401103335729614,0.1359142459372309
509,213,1.4884953,302.3014,-1.4884953,109,0.1273354816618365,0.12008345004432149
509,214,1.4884953,302.3014,-1.4884953,110,0.11637438294732134,0.10752112953274674
509,215,1.4884953,302.3014,-1.4884953,111,0.12573749123242717,0.11588356176904163
509,216,1.4884953,302.3014,-1.4884953,112,0.14808386574213128,0.14344124350960571
509,217,1.4884953,302.3014,-1.4884953,113,0.14942732351237195,0.1409694554965444
509,218,1.4884953,302.3014,-1.4884953,114,0.14582174574891507,0.13694658405330465
509,219,1.4884953,302.3014,-1.4884953,115,0.1211152447731353,0.11623512040581861
509,220,1.4884953,302.3014,-1.4884953,116,0.1261852927854273,0.12589673349168853
509,221,1.4884953,302.3014,-1.4884953,117,0.16786034639011568,0.16538758195004216
509,222,1.4884953,302.3014,-1.4884953,118,0.15115026771887716,0.1427555623941313
509,223,1.4884953,302.3014,-1.4884953,119,0.11213865304180101,0.10180385239328392
509,224,1.4884953,302.3014,-1.4884953,120,0.1277882614745434,0.1212468887392995
509,225,1.4884953,302.3014,-1.4884953,121,0.14022632108049027,0.12929277676725623
509,226,1.4884953,302.3014,-1.4884953,122,0.1281007485368942,0.12213342575121627
509,227,1.4884953,302.3014,-1.4884953,123,0.11586296827960531,0.10763106540410776
509,228,1.4884953,302.3014,-1.4884953,124,0.1459656956616035,0.13448541324244945
509,229,1.4884953,302.3014,-1.4884953,125,0.1593047740804711,0.1498723071295771
509,230,1.4884953,302.3014,-1.4884953,126,0.14386568034418665,0.13898340687379757
509,231,1.4884953,302.3014,-1.4884953,127,0.13713976081308346,0.1320878657013171
509,232,1.4884953,302.3014,-1.4884953,128,0.17161512850046132,0.16281558497758428
509,233,1.4884953,302.3014,-1.4884953,129,0.13378632105947694,0.12466346290738912
509,234,1.4884953,302.3014,-1.4884953,130,0.12066320903683232,0.11405243077812499
509,235,1.4884953,302.3014,-1.4884953,131,0.12285664346412238,0.12365648619467126
509,236,1.4884953,302.3014,-1.4884953,132,0.13233500497165443,0.13185522733876812
509,237,1.4884953,302.3014,-1.4884953,133,0.1492674334206805,0.14567585309765255
509,238,1.4884953,302.3014,-1.4884953,134,0.12965552095799232,0.11891284958149531
509,239,1.4884953,302.3014,-1.4884953,135,0.13859054543794844,0.1317944870570605
509,240,1.4884953,302.3014,-1.4884953,136,0.12757096070403862,0.11944787128725505
509,241,1.4884953,302.3014,-1.4884953,137,0.1306162614603158,0.117830523200457
509,242,1.4884953,302.3014,-1.4884953,138,0.1474523418783831,0.13621710708334633
509,243,1.4884953,302.3014,-1.4884953,139,0.15992625760758022,0.14632268962177375
509,244,1.4884953,302.3014,-1.4884953,140,0.142489550772278,0.13553291557170707
509,245,1.4884953,302.3014,-1.4884953,141,0.12542400338197793,0.12253100896084419
509,246,1.4884953,302.3014,-1.4884953,142,0.12288855086738253,0.12288120079143118
509,247,1.4884953,302.3014,-1.4884953,143,0.12567735942254563,0.12122717762788994
509,248,1.4884953,302.3014,-1.4884953,144,0.15467744821800528,0.14662123147222425
509,249,1.4884953,302.3014,-1.4884953,145,0.17006606890856038,0.1593317174463007
1023,0,1.8769442,324.19168,-1.8769442,0,1.758108774059266,1.760759267076732
1023,1,1.8769442,324.19168,-1.8769442,1,1.667254598538065,1.6652531885137078
1023,2,1.8443,323.09726,-1.8443,0,1.583055573430378,1.571583770412183
