seed,gen,ppf_pred,sigma,h_sens_pop,sens_novelty,composite,pos_0,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30
1023,2,2.4159910678863525,0.10487911850214,1.733478032423755,41.031734466552734,1.7100536823272705,6,6,5,4,9,7,2,1,7,9,8,1,5,5,9,4,8,6,4,5,1,3,3,4,1,3,1,1,1,1,4
137,1,4.1183061599731445,0.1042990162968635,1.7403988783445918,38.001686096191406,1.705841302871704,3,5,5,4,1,7,4,1,1,2,1,5,6,6,2,1,1,4,1,4,1,4,7,5,3,7,8,5,9,3,1
1023,2,4.241927146911621,0.1402187794446945,1.733478032423755,37.21571731567383,1.6904966831207275,1,5,1,7,5,4,9,4,3,5,3,6,9,4,1,3,1,4,5,1,6,8,1,4,4,3,1,9,3,7,1
1618,2,2.4900126457214355,0.0839869976043701,1.7264585244319757,42.89788055419922,1.688844919204712,2,4,5,1,9,6,7,4,6,9,6,9,3,3,2,1,3,4,3,5,7,4,6,5,6,2,4,3,4,1,1
7,2,3.6175363063812256,0.1136258691549301,1.7187458598812662,35.19211196899414,1.6800819635391235,4,5,5,6,5,5,1,1,8,1,3,4,1,9,1,1,1,7,7,5,1,1,2,6,9,1,4,1,4,1,4
1023,2,4.789729118347168,0.1943833976984024,1.733478032423755,31.43717193603516,1.6725730895996094,5,5,1,5,5,8,1,1,1,6,5,3,5,4,4,3,7,4,1,1,4,1,1,1,1,6,1,3,1,4,1
314,1,3.923518180847168,0.1132825091481208,1.736347910378991,35.46717071533203,1.6686668395996094,3,5,6,1,6,6,4,1,4,5,2,1,4,3,1,9,4,3,3,5,1,3,1,8,3,1,1,1,4,3,6
7,1,3.4901747703552246,0.1229083091020584,1.7442575164428895,34.65895462036133,1.6657183170318604,1,5,1,4,1,4,1,7,1,1,6,4,1,4,1,1,6,3,7,5,3,6,5,8,3,1,4,6,4,3,9
1618,2,3.525251865386963,0.11361925303936,1.7264585244319757,34.4559326171875,1.6642979383468628,5,1,1,3,4,1,2,3,6,3,1,3,1,1,6,8,4,4,6,5,1,1,7,1,5,6,5,4,1,1,9
1618,2,4.318004608154297,0.1170823350548744,1.7264585244319757,33.41084671020508,1.6537493467330933,1,1,1,4,1,1,1,4,6,5,1,7,3,9,2,2,4,1,4,3,5,1,6,4,5,1,1,4,5,1,4
137,1,4.329767227172852,0.1354962289333343,1.7403988783445918,32.21800231933594,1.6521265506744385,1,1,8,3,5,4,5,6,5,1,4,9,1,4,1,5,4,1,1,4,5,1,4,3,1,8,1,4,6,1,4
509,2,4.429969310760498,0.1134774684906005,1.7180390384032482,34.3643684387207,1.6357877254486084,1,5,5,1,3,5,1,1,3,2,5,1,6,1,5,6,3,4,3,4,5,3,5,5,4,1,4,1,3,1,3
88,2,4.020441055297852,0.130928173661232,1.7248557305898056,33.77214813232422,1.6300536394119265,4,5,2,4,1,4,1,1,5,4,1,3,3,1,1,1,6,1,1,3,1,4,6,5,5,4,3,8,5,4,3
88,2,3.296178340911865,0.1011407077312469,1.7248557305898056,38.996707916259766,1.6287221908569336,1,5,6,4,6,4,1,2,8,7,5,1,5,1,6,5,7,3,5,5,1,3,3,2,6,4,1,4,1,1,4
271,1,2.682734966278076,0.1291793286800384,1.7344811528682678,34.688690185546875,1.6181037425994873,5,4,5,1,4,3,7,5,6,1,4,9,3,5,1,1,3,4,8,1,6,4,6,5,4,1,4,5,1,1,1
7,1,3.469928979873657,0.0871265530586242,1.7442575164428895,39.8691291809082,1.6178449392318726,1,6,7,2,5,8,1,4,1,1,8,4,7,1,9,5,6,8,9,3,2,4,4,7,4,1,5,1,3,1,1
42,1,3.733473777770996,0.1210549026727676,1.7290576565932338,31.79344940185547,1.6144977807998655,2,1,3,1,1,4,1,8,6,1,4,4,4,4,1,4,1,1,3,1,3,5,3,1,4,5,7,1,1,8,1
137,3,3.4494059085845947,0.1250922083854675,1.7109951410614923,34.143463134765625,1.612449288368225,1,5,1,1,4,9,1,5,4,6,3,9,4,6,4,3,9,5,2,3,1,1,1,1,5,1,4,3,1,4,1
137,1,4.864810466766357,0.1421916186809539,1.7403988783445918,30.813217163085938,1.612383246421814,5,1,1,6,1,1,4,7,6,5,5,4,4,1,5,1,4,3,1,3,1,1,8,1,1,4,1,5,1,5,1
2718,1,4.0937180519104,0.1429309248924255,1.729824327874098,33.1441650390625,1.588495135307312,5,1,1,8,4,4,1,1,5,3,1,1,9,1,1,1,3,6,1,3,1,7,3,2,6,4,1,3,8,4,1
509,2,2.2072417736053467,0.1129810437560081,1.7180390384032482,34.15352249145508,1.5823267698287964,1,6,3,4,1,4,1,5,1,9,5,1,7,3,1,1,4,1,6,5,5,3,1,1,3,5,1,2,5,5,4
7,1,4.75153923034668,0.1318320333957672,1.7442575164428895,32.868492126464844,1.5812395811080933,2,5,6,1,1,1,4,4,1,1,6,3,4,5,3,1,6,1,1,1,1,6,1,4,1,1,9,1,8,8,5
7,2,3.6404247283935542,0.1140580400824546,1.7187458598812662,34.47709655761719,1.5805318355560305,1,6,4,4,5,1,1,1,5,3,7,4,5,1,1,3,7,1,4,5,5,1,3,4,1,1,5,8,1,6,1
1618,2,3.996806144714356,0.1170340999960899,1.7264585244319757,32.85970687866211,1.5796157121658323,6,5,1,1,3,1,1,3,1,4,1,5,1,1,3,5,1,9,1,1,4,1,8,6,1,6,2,3,4,7,3
7,2,4.042140960693359,0.1187083274126052,1.7187458598812662,33.447975158691406,1.5739365816116333,8,5,1,7,1,3,3,1,1,4,3,1,4,3,1,6,3,1,1,4,1,4,1,8,6,5,4,1,6,9,1
2718,1,4.467233180999756,0.1330523341894149,1.729824327874098,34.27655792236328,1.5671260356903076,1,2,5,1,8,8,5,7,6,3,4,1,1,1,1,1,3,6,8,1,1,4,1,4,1,3,3,1,4,4,5
2718,2,5.635605335235596,0.1404946148395538,1.7459416259603515,32.992244720458984,1.5667555332183838,6,2,1,1,5,1,3,1,5,7,1,4,1,4,5,5,3,1,1,1,5,1,9,1,4,4,1,5,3,1,4
1618,3,3.8640267848968506,0.1268793642520904,1.7264439011911636,30.666893005371094,1.563591241836548,3,1,1,1,1,5,1,1,5,5,1,4,6,3,7,6,4,5,5,1,5,1,3,3,3,1,4,4,1,1,1
314,1,3.1570279598236084,0.1103641763329505,1.736347910378991,35.37335205078125,1.5591353178024292,1,6,1,4,1,1,3,1,5,4,4,5,4,5,5,6,4,5,6,1,7,1,2,9,3,1,4,1,9,1,5
1618,1,3.176328659057617,0.1037507653236389,1.755330173318954,37.03559112548828,1.5482311248779297,1,2,4,6,9,4,4,2,5,3,4,5,4,1,1,3,4,1,3,5,6,1,6,6,3,7,1,5,1,1,3
2718,3,3.663067579269409,0.1149906739592552,1.7217620706494792,37.74746322631836,1.5452979803085327,9,6,3,6,1,2,3,7,5,4,4,1,1,1,8,5,6,3,3,4,6,1,3,1,1,2,3,3,5,1,4
509,2,4.708030223846436,0.1326441615819931,1.7180390384032482,29.63890647888184,1.534563064575195,1,5,1,4,1,1,3,1,1,5,3,4,5,1,1,1,1,1,3,5,1,6,3,5,1,1,3,4,1,8,9
88,1,3.1882619857788086,0.115640677511692,1.7247864634711405,34.88582229614258,1.5313129425048828,1,5,4,8,3,1,1,4,1,7,4,1,4,4,1,6,2,4,1,5,8,4,5,1,5,1,3,1,6,1,3
137,1,4.489197254180908,0.1281546652317047,1.7403988783445918,32.76897048950195,1.5249865055084229,5,1,5,1,4,4,3,6,6,1,3,4,5,1,3,1,7,4,5,5,1,8,1,3,1,2,1,4,1,5,1
88,1,4.146809101104736,0.1410875171422958,1.7247864634711405,30.608814239501957,1.5210039615631104,5,2,1,8,1,3,4,1,1,1,1,4,1,1,5,4,3,7,1,1,5,5,1,1,1,6,3,1,4,1,9
271,2,3.045950412750244,0.1031143143773078,1.7224204213974024,38.61992645263672,1.511080980300903,6,3,5,7,4,1,6,3,6,9,1,4,7,1,6,1,4,1,8,3,7,1,4,1,1,4,1,5,5,8,2
137,2,4.03621768951416,0.1114807650446891,1.718798034992829,35.135677337646484,1.5004994869232178,4,5,1,9,1,3,3,4,3,5,1,3,1,7,5,5,8,3,4,5,1,5,3,1,4,4,6,1,1,9,1
137,2,2.993928909301758,0.1020866185426712,1.718798034992829,36.82875442504883,1.474714279174805,3,6,1,4,1,2,5,3,3,5,1,2,5,3,5,4,9,3,3,3,6,5,8,1,3,1,1,3,5,1,1
88,1,3.1259336471557617,0.1143403500318527,1.7247864634711405,34.78664779663086,1.4714224338531494,4,5,1,4,8,1,1,1,6,1,4,1,1,5,1,2,4,8,5,4,6,1,5,4,3,5,5,6,3,1,7
1618,3,4.107249736785889,0.1129805967211723,1.7264439011911636,33.611595153808594,1.4685815572738647,1,1,5,3,3,4,6,5,5,1,4,8,4,5,1,1,4,3,1,1,2,4,9,5,6,6,1,5,1,4,4
314,1,3.131154775619507,0.1029897481203079,1.736347910378991,36.010704040527344,1.4620940685272217,2,5,3,1,8,5,1,6,1,4,6,5,4,3,4,4,1,1,5,1,1,2,1,7,2,3,9,4,1,1,4
88,1,4.202522277832031,0.1225587055087089,1.7247864634711405,33.34291458129883,1.4562230110168457,1,5,6,5,4,5,7,4,1,1,4,1,6,1,1,5,1,1,6,6,1,6,3,1,5,2,1,5,3,4,2
88,2,3.7683823108673096,0.1316443979740142,1.7248557305898056,32.55596160888672,1.448176026344299,6,1,3,3,4,7,1,7,5,1,1,7,4,1,3,1,1,1,1,9,4,5,1,1,1,4,3,8,3,3,5
509,1,3.744243860244751,0.1336983740329742,1.7331331101210403,32.52065658569336,1.44302499294281,5,6,1,2,4,5,3,7,1,1,1,1,4,4,4,1,1,3,1,1,1,2,1,5,5,4,3,7,5,3,1
1618,2,3.127913475036621,0.1135771945118904,1.7264585244319757,32.593021392822266,1.4181439876556396,2,1,1,3,5,5,1,3,6,4,3,4,4,1,4,1,6,9,4,1,5,1,4,3,1,1,8,1,1,5,1
1023,1,4.237388610839844,0.1373965144157409,1.727950983351282,34.17828750610352,1.4166820049285889,5,1,5,5,7,1,1,3,1,1,1,4,1,3,5,1,8,2,1,5,5,1,9,3,8,5,4,6,6,1,5
88,1,2.7736589908599854,0.114582821726799,1.7247864634711405,34.43534469604492,1.4122720956802368,4,5,8,4,9,4,1,1,5,4,1,3,1,1,1,1,9,5,1,3,1,4,6,5,5,1,3,8,1,4,3
7,2,2.3404734134674072,0.1023449301719665,1.7187458598812662,35.78099060058594,1.3913629055023191,1,4,5,5,1,3,4,9,7,4,8,1,4,5,1,6,3,1,3,1,5,4,2,1,5,1,1,4,6,5,1
271,2,4.881834506988525,0.145558699965477,1.7224204213974024,31.2298583984375,1.3878626823425293,1,6,1,3,1,1,6,5,2,5,1,7,1,1,1,4,4,6,1,4,1,3,1,1,4,3,4,1,5,1,1
314,1,4.465511322021484,0.1238653436303138,1.736347910378991,32.49836730957031,1.3856968879699707,1,1,5,1,3,8,5,4,5,1,7,1,1,4,6,3,3,1,6,4,1,9,1,4,3,1,4,3,4,3,1
2718,2,4.033719062805176,0.1314837783575058,1.7459416259603515,33.230716705322266,1.3678773641586304,1,5,8,3,5,3,1,1,1,3,1,3,3,9,4,1,3,3,1,5,2,1,1,1,4,1,2,3,4,4,3
42,2,2.1020843982696533,0.0758589208126068,1.7120449019615265,39.12588119506836,1.3656587600708008,8,8,1,4,4,5,4,9,9,3,1,4,4,9,4,1,7,6,3,3,3,1,1,5,5,3,5,4,4,6,1
509,2,4.22042179107666,0.0970574840903282,1.7180390384032482,36.20207977294922,1.3504759073257446,8,5,1,1,4,1,3,1,1,6,3,1,9,6,2,5,1,1,5,3,1,5,8,1,8,3,3,3,6,5,4
509,1,3.0596609115600586,0.0978714898228645,1.7331331101210403,37.07165145874024,1.3446178436279297,1,1,1,6,3,3,6,5,5,4,7,1,5,9,1,1,4,7,3,1,2,4,1,3,7,4,7,2,5,5,1
2718,2,3.457048892974853,0.1263355016708374,1.7459416259603515,33.94540023803711,1.343879222869873,8,6,9,1,5,1,3,4,5,4,4,1,4,1,1,5,6,3,5,4,1,1,3,1,1,2,3,1,5,1,4
137,2,2.914162397384644,0.100124217569828,1.718798034992829,36.31324005126953,1.3345987796783447,5,1,9,3,8,1,4,6,8,3,3,4,1,4,4,5,3,1,1,1,1,6,3,4,4,9,3,3,3,1,4
137,2,4.49211311340332,0.1216732263565063,1.718798034992829,32.04133224487305,1.3335741758346558,5,1,1,6,1,1,4,7,6,5,5,4,4,5,1,1,3,1,4,5,1,1,8,1,1,4,1,5,8,5,1
88,2,3.639969825744629,0.115656279027462,1.7248557305898056,34.66053771972656,1.330756902694702,4,6,6,1,1,1,3,9,4,5,4,3,7,8,3,5,4,1,9,1,1,1,1,1,1,7,1,4,1,6,1
1023,1,4.8648552894592285,0.1502683609724044,1.727950983351282,31.71152114868164,1.3224834203720093,5,1,6,4,1,6,3,7,5,1,4,3,1,5,1,5,1,4,5,1,1,4,1,1,7,1,6,1,9,1,2
42,1,2.018895387649536,0.0993461608886718,1.7290576565932338,34.496315002441406,1.3224796056747437,1,1,4,1,4,1,1,1,3,4,8,3,1,1,5,4,8,4,3,5,1,1,7,6,6,2,3,5,5,1,9
2718,2,3.7112090587615967,0.1224005296826362,1.7459416259603515,34.46434783935547,1.321305751800537,9,5,1,5,3,3,1,5,1,4,3,9,9,1,1,5,1,1,1,4,3,5,1,4,5,1,8,8,5,3,4
2718,2,2.3849592208862305,0.1137901693582534,1.7459416259603515,35.90327072143555,1.3189208507537842,7,1,1,3,1,3,4,4,6,9,4,8,4,5,1,4,9,3,8,4,1,4,4,1,8,1,5,1,3,1,1
88,2,3.418563842773437,0.1284168809652328,1.7248557305898056,32.32120132446289,1.3144475221633911,8,5,3,4,4,1,6,1,1,1,8,4,4,4,1,3,7,5,1,3,1,3,4,1,1,4,5,1,5,1,1
1618,2,2.916818857192993,0.1012873202562332,1.7264585244319757,35.22129440307617,1.313693284988403,1,5,4,5,5,5,1,1,9,3,8,7,9,4,1,4,6,3,3,5,1,3,1,1,1,5,1,1,5,5,4
1618,1,3.40914249420166,0.1188461035490036,1.755330173318954,33.03093719482422,1.310122013092041,5,6,1,1,8,5,5,5,3,3,1,4,4,1,1,1,1,1,5,3,3,2,1,9,6,1,7,1,1,4,1
509,2,3.2053382396698,0.1053768619894981,1.7180390384032482,34.16508483886719,1.3089135885238647,6,1,6,4,3,1,4,5,2,1,1,9,8,4,1,1,5,4,5,8,4,5,1,5,1,9,1,1,1,1,7
314,1,3.615370512008667,0.1237238571047782,1.736347910378991,32.144630432128906,1.3086110353469849,4,5,4,5,1,4,3,4,6,1,1,4,5,1,4,6,3,1,1,4,4,8,1,1,1,1,1,9,1,7,1
137,1,2.6048593521118164,0.117703765630722,1.7403988783445918,33.337745666503906,1.3068081140518188,1,1,4,6,4,5,3,4,5,1,4,9,4,7,1,4,7,1,5,1,8,4,8,1,1,5,1,1,1,3,1
271,2,2.6591989994049072,0.1206225156784057,1.7224204213974024,34.59701919555664,1.3067071437835691,7,8,5,8,1,4,1,4,1,3,4,1,3,1,4,1,3,8,1,1,1,5,4,1,1,6,4,2,1,5,5
88,2,3.560029983520508,0.0923317298293113,1.7248557305898056,38.56842803955078,1.2991712093353271,4,5,1,3,8,2,1,9,6,1,7,1,1,7,1,2,4,1,5,4,6,1,5,4,3,5,5,6,2,1,7
509,2,1.8968827724456787,0.118037648499012,1.7180390384032482,31.344484329223636,1.29268217086792,1,8,4,4,1,3,1,3,3,1,1,4,1,1,1,2,4,3,1,1,5,1,4,5,4,5,1,3,2,1,5
314,1,2.715952157974243,0.1390697658061981,1.736347910378991,29.756681442260746,1.2923297882080078,4,1,6,1,1,1,3,1,1,1,3,4,3,1,6,1,3,4,3,1,5,4,1,1,4,3,1,7,6,4,5
1023,2,4.40158748626709,0.1793498694896698,1.733478032423755,30.758878707885746,1.2858437299728394,5,1,6,1,1,1,3,7,5,1,3,3,5,5,1,5,1,3,5,1,1,4,1,1,7,1,6,1,3,1,2
88,1,3.138778686523437,0.1136383488774299,1.7247864634711405,33.893009185791016,1.2793419361114502,4,6,3,1,1,1,3,9,4,5,4,3,3,8,1,5,4,1,9,4,7,1,1,1,1,7,1,1,1,6,1
2718,1,4.6912994384765625,0.1480137705802917,1.729824327874098,30.94816017150879,1.2792644500732422,6,5,1,4,1,4,1,2,1,1,1,1,6,5,3,5,1,4,3,4,4,3,4,3,8,1,1,3,1,3,1
314,1,2.5417847633361816,0.1020135283470153,1.736347910378991,35.255638122558594,1.2767016887664795,5,4,5,6,2,1,5,8,4,3,1,4,9,1,3,8,1,4,1,4,2,1,1,6,1,5,5,3,4,1,1
7,2,2.331984758377075,0.1202491745352745,1.7187458598812662,31.2388858795166,1.273347020149231,1,1,4,6,1,5,6,5,1,1,1,4,4,4,5,4,4,3,3,1,8,3,9,1,1,1,1,4,5,1,2
88,1,4.437776565551758,0.1232261657714843,1.7247864634711405,32.214698791503906,1.262750506401062,6,1,5,1,1,7,1,4,5,1,4,1,8,8,1,6,1,6,1,4,5,3,1,1,5,4,1,5,1,7,3
137,3,3.255059003829956,0.1301052868366241,1.7109951410614923,30.82501983642578,1.2464330196380615,1,1,1,4,4,5,3,2,5,1,4,9,3,5,1,4,1,1,1,1,8,4,8,1,6,5,1,1,1,3,1
2718,1,3.8425180912017822,0.1145304962992668,1.729824327874098,34.9304084777832,1.235421657562256,1,5,4,1,3,1,6,3,7,5,4,3,6,6,5,1,6,5,1,1,1,3,4,1,9,3,5,1,1,4,2
271,2,3.753302812576294,0.1446944922208786,1.7224204213974024,30.37192153930664,1.2314863204956057,1,5,4,1,4,8,4,1,1,1,4,4,3,1,4,7,1,1,1,4,1,5,1,4,2,5,1,5,3,5,5
2718,2,3.355623483657837,0.0927789658308029,1.7459416259603515,38.80696487426758,1.218952178955078,4,2,4,8,5,1,1,4,5,1,3,7,1,4,3,9,3,7,1,3,4,1,1,5,8,8,4,9,1,6,5
42,1,2.791708946228028,0.1012236550450325,1.7290576565932338,33.5709342956543,1.213897943496704,1,6,1,7,9,2,1,5,3,1,1,1,1,4,1,1,3,4,4,7,6,4,1,4,5,3,5,5,3,3,4
137,1,4.332458019256592,0.1038499325513839,1.7403988783445918,35.196571350097656,1.2082290649414062,1,5,1,3,1,1,1,6,1,2,5,5,1,4,1,4,6,7,1,2,8,4,4,3,1,6,1,3,1,6,3
137,1,3.899622917175293,0.1074400097131729,1.7403988783445918,34.53031921386719,1.2019296884536743,1,6,1,6,1,2,9,3,1,5,1,6,1,4,7,4,3,4,3,6,5,4,2,1,1,4,1,3,1,1,1
271,3,4.264460563659668,0.1173096522688865,1.714904612983485,33.100826263427734,1.1890275478363037,1,5,1,1,1,5,4,6,1,2,5,1,6,4,3,4,1,4,4,1,6,9,5,1,4,6,1,1,1,3,6
42,2,3.19884729385376,0.1084437817335128,1.7120449019615265,29.567258834838867,1.1865967512130735,1,1,3,4,1,5,4,4,5,4,1,1,4,1,1,1,3,6,3,5,4,4,4,1,1,5,3,1,1,2,5
2718,2,3.4731884002685547,0.1057192087173461,1.7459416259603515,36.39254379272461,1.1835029125213623,1,5,4,3,1,1,1,1,2,8,4,1,5,1,1,9,4,5,8,6,4,6,3,4,1,6,4,4,4,1,1
509,2,2.599606990814209,0.1061175391077995,1.7180390384032482,33.213645935058594,1.1756105422973633,5,4,4,5,1,5,1,2,1,1,3,7,9,1,5,5,4,1,6,1,5,1,8,4,1,1,4,1,3,2,1
509,1,2.847487449645996,0.1125273182988166,1.7331331101210403,34.1035041809082,1.1752833127975464,3,5,3,8,7,1,1,1,4,5,4,4,5,4,4,1,4,1,6,5,1,1,3,6,1,8,1,1,5,6,5
88,1,2.684701442718506,0.0779736116528511,1.7247864634711405,39.24298858642578,1.1712528467178345,1,4,9,9,1,1,1,5,5,6,7,2,5,4,4,6,1,2,3,1,1,3,4,3,5,3,7,4,3,1,8
314,1,4.309988975524902,0.0986855924129486,1.736347910378991,35.24065017700195,1.1707069873809814,7,5,5,4,1,2,1,1,1,1,6,1,1,3,9,9,4,3,1,4,1,1,7,6,7,1,1,2,4,1,3
42,1,3.7091565132141113,0.0932400897145271,1.7290576565932338,34.84601974487305,1.1608991622924805,5,6,1,4,3,2,1,1,1,3,3,5,4,3,4,6,7,1,1,3,3,5,1,1,4,3,3,3,3,5,9
314,1,2.328779458999634,0.0912807211279869,1.736347910378991,36.21263885498047,1.1415088176727295,1,7,6,4,6,8,1,1,1,1,4,9,1,1,5,1,1,1,7,8,5,3,3,6,3,1,2,3,6,4,5
1023,1,4.420321464538574,0.1147810965776443,1.727950983351282,35.57916259765625,1.135204195976257,2,5,1,3,1,8,1,4,1,2,2,3,5,1,1,4,1,6,1,5,5,1,7,3,4,8,1,5,1,3,1
1023,1,4.093888759613037,0.128726527094841,1.727950983351282,33.56052017211914,1.1327911615371704,6,5,5,4,8,3,1,1,4,1,6,9,4,1,4,5,1,1,3,4,5,1,1,2,5,1,1,2,1,3,4
1618,2,3.207160234451294,0.1009959727525711,1.7264585244319757,33.86383056640625,1.1247897148132324,8,5,4,1,1,1,5,2,4,5,1,4,8,5,1,9,3,4,1,1,4,1,1,1,8,5,1,5,5,1,6
1618,2,2.2216484546661377,0.1093350946903228,1.7264585244319757,31.47689247131348,1.1164108514785769,1,1,1,1,4,7,2,1,4,3,2,4,4,1,1,5,4,4,4,1,2,1,4,1,6,3,1,4,5,5,1
2718,1,3.879647254943848,0.1250053197145462,1.729824327874098,32.99531555175781,1.1123228073120115,1,1,1,5,6,7,1,1,5,5,5,4,1,3,4,1,1,4,6,3,8,1,6,9,5,4,5,1,4,3,4
509,3,2.3898043632507324,0.091533824801445,1.689006754425455,33.83161163330078,1.1072107553482056,1,3,1,5,4,7,5,1,2,3,4,5,4,3,1,5,4,4,4,5,3,4,6,1,1,4,8,1,1,1,1
42,2,2.083245038986206,0.0935262963175773,1.7120449019615265,32.95608139038086,1.1024131774902344,4,3,3,4,1,1,1,1,2,3,4,4,1,1,5,1,7,4,1,4,1,7,4,1,1,5,5,5,1,1,9
137,2,3.4934706687927246,0.096275545656681,1.718798034992829,35.532161712646484,1.095447301864624,1,7,5,6,1,3,1,5,1,5,9,4,6,9,3,1,1,1,2,1,7,5,1,2,1,1,5,3,1,1,4
137,2,2.956505537033081,0.0747875571250915,1.718798034992829,39.77690124511719,1.094132900238037,3,5,3,4,4,7,4,3,1,6,6,5,6,6,2,1,6,1,1,3,3,4,7,5,1,3,8,5,9,3,1
42,1,2.474491596221924,0.096926562488079,1.7290576565932338,33.77640914916992,1.0923254489898682,4,9,5,4,8,1,5,2,1,4,3,1,1,1,3,3,1,1,1,1,5,6,5,6,7,5,1,1,5,1,5
88,1,2.2979400157928467,0.0824896767735481,1.7247864634711405,38.074195861816406,1.091507911682129,4,5,6,4,6,1,1,1,8,7,1,1,2,6,6,5,9,5,5,1,1,3,3,2,1,4,1,4,4,1,4
314,1,2.784191846847534,0.1099799796938896,1.736347910378991,33.10969924926758,1.0819615125656128,5,1,1,5,2,5,3,1,1,1,6,4,1,5,3,1,4,4,5,6,2,1,4,6,5,5,9,3,5,1,1
2718,1,4.746090888977051,0.1380848139524459,1.729824327874098,31.14747428894043,1.071438908576965,1,5,1,5,1,1,4,3,7,1,4,4,9,1,5,8,1,1,3,4,1,4,1,1,5,3,3,1,1,5,4
314,2,2.2431530952453613,0.0847470387816429,1.7437080727008525,38.87743377685547,1.067989468574524,6,7,9,8,3,1,5,1,6,9,4,1,5,1,3,3,1,1,1,8,3,1,1,8,2,5,5,3,1,3,3
509,3,1.989657640457153,0.0931476205587387,1.689006754425455,33.100032806396484,1.0592690706253052,1,8,4,4,1,9,1,3,3,1,1,4,1,1,1,2,4,4,1,8,5,1,4,5,4,5,1,3,2,1,5
7,2,3.8226664066314697,0.1280557662248611,1.7187458598812662,28.13739776611328,1.0428177118301392,1,5,1,3,1,4,1,1,1,1,4,7,1,1,1,4,6,5,1,4,5,5,3,1,4,3,3,1,1,1,1
2718,2,2.2908029556274414,0.1142385676503181,1.7459416259603515,34.04393005371094,1.0425482988357544,5,3,4,6,4,1,1,3,1,4,8,1,1,1,5,6,9,3,1,3,1,1,4,7,6,5,4,4,1,5,1
42,1,2.1586122512817383,0.1035095304250717,1.7290576565932338,32.237281799316406,1.041643500328064,7,1,1,1,1,2,1,5,8,4,3,4,5,1,6,3,4,1,5,1,5,6,1,4,1,4,1,4,5,1,4
1618,2,3.2034308910369877,0.1028124541044235,1.7264585244319757,32.59885787963867,1.025135517120361,2,1,1,6,1,3,1,1,1,6,1,7,1,3,2,4,4,4,1,1,4,5,5,3,6,4,4,1,4,4,5
42,1,2.3483235836029053,0.0820619910955429,1.7290576565932338,36.30018997192383,1.022616624832153,3,2,1,1,3,1,4,1,5,3,4,5,5,1,7,3,7,1,5,1,1,1,6,6,3,7,1,6,9,1,3
271,3,3.989337205886841,0.1036366745829582,1.714904612983485,34.44736862182617,1.0181840658187866,2,1,5,3,1,3,5,7,1,1,6,1,4,9,6,1,1,4,1,3,5,1,4,2,1,2,1,3,9,3,6
2718,2,2.430145025253296,0.0989557281136512,1.7459416259603515,36.28373718261719,0.989630937576294,5,1,4,8,9,1,1,2,1,3,3,1,4,8,4,4,4,4,1,9,4,5,7,4,1,5,1,5,3,9,1
271,1,3.895650863647461,0.1015624552965164,1.7344811528682678,34.96474075317383,0.9796028137207032,3,6,6,3,1,1,1,1,5,4,1,1,3,1,4,3,1,4,9,5,6,4,7,5,5,1,1,8,1,4,6
1618,2,4.113140106201172,0.0959978401660919,1.7264585244319757,34.115211486816406,0.9749661087989808,3,2,5,1,1,6,3,2,1,1,3,1,1,6,4,5,4,5,4,1,5,3,4,1,6,1,1,4,8,6,5
1023,2,3.1203110218048096,0.1285395324230194,1.733478032423755,34.24342727661133,0.9703397750854492,5,6,3,3,1,7,2,1,1,1,3,1,5,5,5,6,1,6,4,1,1,3,4,3,5,4,3,3,4,5,4
42,1,2.0631043910980225,0.082574263215065,1.7290576565932338,35.92705154418945,0.969643235206604,8,8,1,1,4,5,4,5,9,3,1,4,2,3,4,1,7,1,5,3,3,1,1,5,1,3,5,1,4,6,1
271,1,4.156313419342041,0.1166934743523597,1.7344811528682678,32.90535354614258,0.9652926921844482,1,5,4,1,7,9,4,6,1,1,5,4,3,1,1,7,1,1,1,3,1,5,1,4,4,9,1,9,5,5,5
42,1,3.216282844543457,0.0809587016701698,1.7290576565932338,36.21429443359375,0.9645718336105348,3,1,5,5,5,5,3,7,1,2,1,5,1,1,3,1,4,5,2,4,5,1,3,9,1,5,8,6,5,6,1
314,1,3.78256106376648,0.1111454740166664,1.736347910378991,32.36170196533203,0.9642529487609864,4,5,8,1,3,1,3,1,1,1,9,3,4,4,1,4,4,1,7,3,1,1,7,1,1,1,1,4,1,2,4
42,2,2.413391351699829,0.0962261706590652,1.7120449019615265,31.42512321472168,0.9631937146186828,1,1,1,1,7,5,9,1,5,4,3,1,1,3,3,3,3,1,3,5,4,1,1,6,5,5,1,5,9,4,1
509,1,4.385678768157959,0.1033872291445732,1.7331331101210403,34.267086029052734,0.961234211921692,5,5,6,4,3,3,1,3,3,1,1,1,4,4,1,1,6,2,1,8,7,6,1,1,6,4,1,1,6,4,8
42,1,2.371431589126587,0.0834596082568168,1.7290576565932338,35.70294570922852,0.9595163464546204,4,6,1,5,4,6,5,4,3,3,1,4,4,1,1,1,4,1,6,6,1,2,1,9,6,5,7,4,8,4,1
